# PORT_M1_SPEC.md §3 vol layer V1/V2 + CC-M1-1(A) + D-054 SANE mids (spec_sha16=b84832556267e703)
# params_hash=9249e6e164e637222cf009ebe366844717b544b4e33876e84bf42e7c45150767
# the LAST row with is_frozen_candidate=1 per (asset,segment,target) is the FROZEN coefficient vector exported to M1.B (fit through 2024-12-31)
# beta_log_context is empty for HG (no context series)
asset	segment	target	refit_month	n_train	n_predict	mean_log_target	cal_persistence_log	cal_atr_log	is_frozen_candidate	beta_const	beta_log_rv1	beta_log_rv5	beta_log_rv22	beta_log_parkinson1	beta_log_gk1	beta_log_rs1	beta_log1p_jump1	beta_log_context	beta_dow_TUE	beta_dow_WED	beta_dow_THU	beta_dow_FRI
NKD	LONDON	SIGMA	2022-08	386	23	6.298733	-0.000490	-1.395142	1	0.870479	0.132698	0.136944	0.022169	-0.059781	0.433522	-0.130588	-0.005650		0.052911	-0.087072	0.030720	-0.021412
NKD	LONDON	SIGMA	2022-09	409	22	6.288548	0.000049	-1.390776	1	0.908865	0.126462	0.140848	0.018138	-0.082155	0.473354	-0.142137	-0.005750		0.050579	-0.084887	0.031508	-0.022862
NKD	LONDON	SIGMA	2022-10	431	21	6.292843	0.000893	-1.379406	1	0.959356	0.117880	0.150931	0.004824	-0.070373	0.471485	-0.137431	-0.005686		0.043287	-0.074294	0.028979	-0.026451
NKD	LONDON	SIGMA	2022-11	452	22	6.296479	-0.000668	-1.376708	1	0.963819	0.121094	0.147798	0.008044	-0.097466	0.498398	-0.143847	-0.005443		0.039841	-0.072682	0.024705	-0.024282
NKD	LONDON	SIGMA	2022-12	474	21	6.279773	-0.000701	-1.382375	1	0.926497	0.120277	0.148551	0.009788	-0.100178	0.502719	-0.143929	-0.005078		0.043701	-0.079395	0.025184	-0.020150
NKD	LONDON	SIGMA	2023-01	495	21	6.269123	0.000071	-1.385870	1	0.807778	0.124477	0.137420	0.029320	-0.128580	0.545439	-0.165274	-0.004973		0.056209	-0.081466	0.023318	-0.013847
NKD	LONDON	SIGMA	2023-02	516	20	6.255881	-0.000693	-1.393873	1	0.699073	0.124924	0.138723	0.038138	-0.118656	0.528229	-0.162115	-0.005356		0.061840	-0.072002	0.021905	-0.010801
NKD	LONDON	SIGMA	2023-03	536	23	6.239270	-0.001076	-1.397487	1	0.567307	0.125986	0.128955	0.057115	-0.064719	0.437371	-0.126312	-0.005710		0.073168	-0.066454	0.030816	0.007466
NKD	LONDON	SIGMA	2023-04	559	20	6.238436	-0.000209	-1.394102	1	0.681282	0.121805	0.135011	0.043743	-0.053011	0.412151	-0.107118	-0.005705		0.053577	-0.065440	0.019888	0.002734
NKD	LONDON	SIGMA	2023-05	579	23	6.223085	0.000162	-1.403900	1	0.717538	0.117138	0.153763	0.020870	-0.086972	0.492336	-0.144863	-0.005320		0.065473	-0.049650	0.026147	0.007426
NKD	LONDON	SIGMA	2023-06	602	22	6.220832	0.000335	-1.398756	1	0.726976	0.118338	0.155345	0.019257	-0.101037	0.512694	-0.155758	-0.005346		0.079110	-0.035674	0.041226	0.015109
NKD	LONDON	SIGMA	2023-07	624	21	6.233529	-0.000306	-1.393475	1	0.721325	0.116637	0.157209	0.017504	-0.090068	0.499659	-0.149615	-0.005731		0.078451	-0.032929	0.040617	0.015870
NKD	LONDON	SIGMA	2023-08	645	23	6.239161	-0.000072	-1.393231	1	0.684230	0.107467	0.160119	0.021315	-0.067280	0.476588	-0.140621	-0.005849		0.079409	-0.024748	0.046706	0.032337
NKD	LONDON	SIGMA	2023-09	668	21	6.241864	-0.000186	-1.393949	1	0.722275	0.109765	0.161659	0.020697	-0.047030	0.429409	-0.124251	-0.005780		0.070650	-0.021746	0.049716	0.026544
NKD	LONDON	SIGMA	2023-10	689	22	6.239743	-0.000168	-1.392364	1	0.724547	0.108978	0.160806	0.020953	-0.052880	0.452972	-0.140003	-0.005669		0.067936	-0.021862	0.053110	0.024240
NKD	LONDON	SIGMA	2023-11	711	22	6.245726	0.000428	-1.388940	1	0.727077	0.108767	0.160744	0.020234	-0.050931	0.453733	-0.141239	-0.005392		0.071089	-0.023792	0.052009	0.020127
NKD	LONDON	SIGMA	2023-12	733	20	6.243291	-0.000377	-1.393351	1	0.761115	0.111674	0.160464	0.019781	-0.056043	0.439348	-0.130393	-0.005263		0.068769	-0.021055	0.046043	0.020284
NKD	LONDON	SIGMA	2024-01	753	22	6.241272	-0.000479	-1.395397	1	0.770219	0.105947	0.157279	0.026251	-0.058384	0.437418	-0.123278	-0.004677		0.060634	-0.027686	0.044999	0.007137
NKD	LONDON	SIGMA	2024-02	775	21	6.247520	-0.000057	-1.392123	1	0.843384	0.109982	0.152799	0.025452	-0.020005	0.387172	-0.119788	-0.003887		0.063920	-0.027249	0.048438	-0.000183
NKD	LONDON	SIGMA	2024-03	796	20	6.248853	0.000037	-1.394826	1	0.874015	0.108511	0.154965	0.024285	0.006166	0.343819	-0.106482	-0.003605		0.068699	-0.027496	0.050308	0.003089
NKD	LONDON	SIGMA	2024-04	816	22	6.254511	-0.000192	-1.395657	1	0.873452	0.102382	0.155897	0.024421	-0.017679	0.394741	-0.124887	-0.003778		0.066224	-0.022126	0.049785	0.009520
NKD	LONDON	SIGMA	2024-05	838	23	6.259763	0.000062	-1.399736	1	0.897980	0.102258	0.157202	0.021622	-0.006398	0.368591	-0.110407	-0.003697		0.064866	-0.026290	0.045404	0.013812
NKD	LONDON	SIGMA	2024-06	861	20	6.255791	0.000067	-1.409716	1	0.993213	0.109919	0.158319	0.015500	0.009530	0.312263	-0.088187	-0.003594		0.064957	-0.022671	0.048515	0.013277
NKD	LONDON	SIGMA	2024-07	881	23	6.253378	-0.000314	-1.416092	1	0.970010	0.114460	0.150251	0.022993	0.012750	0.303758	-0.087062	-0.003238		0.062602	-0.027432	0.044612	0.015515
NKD	LONDON	SIGMA	2024-08	904	22	6.258329	0.001190	-1.416596	1	0.932102	0.112157	0.160011	0.016651	0.027851	0.274190	-0.069984	-0.003081		0.069271	-0.011406	0.049265	0.019719
NKD	LONDON	SIGMA	2024-09	926	21	6.278010	0.000485	-1.417797	1	0.845438	0.127138	0.142176	0.016967	0.049894	0.259450	-0.060663	-0.002433		0.068715	-0.017070	0.047705	0.017512
NKD	LONDON	SIGMA	2024-10	947	23	6.293250	0.000701	-1.417612	1	0.685242	0.126648	0.139030	0.032185	0.085345	0.217948	-0.053266	-0.002405		0.073424	-0.013958	0.055861	0.030135
NKD	LONDON	SIGMA	2024-11	970	21	6.304623	0.001209	-1.419937	1	0.655876	0.128714	0.135114	0.035893	0.068852	0.250150	-0.067749	-0.002377		0.070134	-0.015640	0.054450	0.021297
NKD	LONDON	SIGMA	2024-12	991	21	6.316899	0.000361	-1.418023	1	0.596201	0.122068	0.141228	0.038808	0.087489	0.215917	-0.048524	-0.002322		0.077783	-0.008490	0.054087	0.026303
NKD	LONDON	SIGMA	2025-01	1012	22	6.322394	0.000490	-1.418203	1	0.571385	0.119340	0.138809	0.041861	0.076555	0.240437	-0.055637	-0.002146		0.080271	-0.002838	0.058326	0.026198
NKD	LONDON	SIGMA	2025-02	1034	20	6.326311	-0.000104	-1.418726	0	0.604856	0.125170	0.132932	0.044909	0.102936	0.185092	-0.035838	-0.002260		0.076611	-0.007790	0.055743	0.024559
NKD	LONDON	SIGMA	2025-03	1054	21	6.325005	0.000427	-1.422573	0	0.613226	0.128855	0.131038	0.042918	0.109976	0.165995	-0.024393	-0.002386		0.074529	-0.009871	0.055373	0.025771
NKD	LONDON	SIGMA	2025-04	1075	21	6.332421	0.000711	-1.421426	0	0.590569	0.130514	0.130131	0.042583	0.107396	0.173220	-0.026335	-0.002388		0.073306	-0.010765	0.054983	0.025133
NKD	LONDON	SIGMA	2025-05	1096	22	6.345944	0.000189	-1.422081	0	0.562040	0.130340	0.131292	0.038184	0.097414	0.202883	-0.036430	-0.002365		0.071690	-0.004077	0.056224	0.032352
NKD	LONDON	SIGMA	2025-06	1118	21	6.349745	0.000128	-1.426243	0	0.592814	0.128637	0.129831	0.040542	0.070101	0.246860	-0.055442	-0.002594		0.066400	-0.008877	0.053216	0.026386
NKD	LONDON	SIGMA	2025-07	1139	23	6.349728	0.000035	-1.429366	0	0.600467	0.129673	0.128749	0.041469	0.066443	0.251917	-0.059452	-0.002678		0.067854	-0.007737	0.052020	0.026742
NKD	LONDON	SIGMA	2025-08	1162	21	6.347877	0.000524	-1.432973	0	0.611565	0.129792	0.131112	0.041919	0.071070	0.229935	-0.048787	-0.002643		0.066314	-0.007782	0.050048	0.029543
NKD	LONDON	SIGMA	2025-09	1183	22	6.349634	0.000324	-1.434449	0	0.620718	0.130631	0.131539	0.042855	0.067080	0.225513	-0.046132	-0.002481		0.071085	-0.004430	0.055892	0.034356
NKD	LONDON	SIGMA	2025-10	1205	23	6.352054	0.000473	-1.435490	0	0.619118	0.126876	0.132787	0.043446	0.043475	0.257983	-0.051702	-0.002402		0.074398	-0.005767	0.057282	0.033382
NKD	LONDON	SIGMA	2025-11	1228	19	6.362054	0.000266	-1.434885	0	0.598645	0.123722	0.137498	0.042488	0.031224	0.279800	-0.059726	-0.002403		0.076112	-0.002314	0.057929	0.039279
NKD	LONDON	SIGMA	2025-12	1247	22	6.372124	0.000111	-1.434840	0	0.578697	0.127261	0.134130	0.045474	0.026664	0.287703	-0.065182	-0.003074		0.080422	-0.004729	0.054704	0.041837
NKD	NY	RANGE	2022-02	258	20	7.093593	0.000760	-0.550256	1	2.734150	0.200646	0.122095	-0.065964	-0.175340	0.404692	-0.096784	-0.010578		0.061345	0.041705	0.092945	0.065619
NKD	NY	RANGE	2022-03	278	23	7.118344	0.000119	-0.534347	1	1.996335	0.201591	0.100264	0.005136	-0.049642	0.251532	-0.063748	-0.009057		0.066946	0.052819	0.136785	0.093120
NKD	NY	RANGE	2022-04	301	20	7.148500	-0.000938	-0.525443	1	1.654649	0.205393	0.101565	0.029426	-0.070478	0.281712	-0.082540	-0.007077		0.082055	0.050812	0.120397	0.100350
NKD	NY	RANGE	2022-05	321	22	7.171664	0.001758	-0.509794	1	1.501690	0.215053	0.112617	0.031366	-0.006770	0.157735	-0.040513	-0.008672		0.096993	0.043628	0.135291	0.100821
NKD	NY	RANGE	2022-06	343	22	7.191110	-0.002278	-0.501659	1	1.590857	0.225406	0.110676	0.019372	-0.023550	0.188600	-0.064702	-0.007139		0.108296	0.094208	0.164309	0.117337
NKD	NY	RANGE	2022-07	365	21	7.199047	-0.000407	-0.497550	1	1.628899	0.235456	0.091019	0.036190	-0.027304	0.175609	-0.071189	-0.003950		0.125728	0.106146	0.171501	0.128324
NKD	NY	RANGE	2022-08	386	23	7.198508	-0.001905	-0.496718	1	1.711579	0.222528	0.105980	0.033330	0.039379	0.068426	-0.042574	-0.004175		0.156868	0.125520	0.181141	0.147856
NKD	NY	RANGE	2022-09	409	22	7.193083	-0.000964	-0.487643	1	1.839279	0.215318	0.113147	0.024407	0.047953	0.066229	-0.047830	-0.004552		0.142506	0.115977	0.164586	0.150097
NKD	NY	RANGE	2022-10	431	21	7.197962	-0.000182	-0.475634	1	1.864337	0.198975	0.130975	0.024843	-0.008601	0.120065	-0.052622	-0.006074		0.168055	0.137541	0.171026	0.155295
NKD	NY	RANGE	2022-11	452	22	7.206898	-0.002747	-0.467700	1	1.902796	0.207507	0.133159	0.025103	-0.069920	0.176377	-0.073483	-0.007222		0.175930	0.137250	0.185570	0.174914
NKD	NY	RANGE	2022-12	474	21	7.195759	0.000231	-0.467863	1	1.906083	0.202329	0.122743	0.032656	-0.021068	0.115919	-0.046718	-0.007672		0.179390	0.143377	0.180875	0.155567
NKD	NY	RANGE	2023-01	495	21	7.195871	-0.000250	-0.460769	1	1.945208	0.192812	0.122504	0.034827	-0.023074	0.128606	-0.049070	-0.007353		0.180968	0.138371	0.191887	0.161434
NKD	NY	RANGE	2023-02	516	20	7.187580	-0.000578	-0.463859	1	1.968915	0.188971	0.127220	0.039292	0.029728	0.038585	-0.027709	-0.005904		0.187455	0.144121	0.190743	0.168633
NKD	NY	RANGE	2023-03	536	23	7.172521	-0.001440	-0.465890	1	1.605217	0.169016	0.130101	0.063216	0.071316	0.008229	-0.007512	-0.003446		0.215578	0.165785	0.211243	0.178317
NKD	NY	RANGE	2023-04	559	20	7.172687	-0.001206	-0.461457	1	1.777673	0.174298	0.134670	0.037993	0.054426	0.041694	-0.019484	-0.003471		0.218739	0.169146	0.222006	0.196759
NKD	NY	RANGE	2023-05	579	23	7.166260	-0.000646	-0.462443	1	1.869371	0.177599	0.128849	0.041228	0.082970	-0.023740	0.003592	-0.003367		0.223760	0.170153	0.220286	0.196542
NKD	NY	RANGE	2023-06	602	22	7.162115	-0.000566	-0.459092	1	1.873856	0.174413	0.131924	0.041992	0.116109	-0.077390	0.021783	-0.003282		0.230441	0.179324	0.214493	0.201894
NKD	NY	RANGE	2023-07	624	21	7.167198	-0.000643	-0.461239	1	1.902372	0.176234	0.128513	0.040710	0.148994	-0.128338	0.041250	-0.002943		0.234838	0.178375	0.213807	0.201003
NKD	NY	RANGE	2023-08	645	23	7.164359	-0.001793	-0.469277	1	1.980550	0.182578	0.124371	0.041105	0.096596	-0.058813	0.008252	-0.003991		0.233677	0.189284	0.225862	0.205509
NKD	NY	RANGE	2023-09	668	21	7.166021	-0.000462	-0.470976	1	2.011186	0.184057	0.124646	0.042026	0.107508	-0.079974	0.008420	-0.003328		0.231297	0.194468	0.236748	0.203299
NKD	NY	RANGE	2023-10	689	22	7.162526	-0.000097	-0.470708	1	2.009245	0.182476	0.128694	0.039225	0.102471	-0.066923	0.001101	-0.003551		0.232791	0.202242	0.237904	0.205056
NKD	NY	RANGE	2023-11	711	22	7.173423	-0.000712	-0.462412	1	1.963730	0.179381	0.135576	0.036767	0.127403	-0.111618	0.026288	-0.003174		0.216423	0.190449	0.232549	0.196553
NKD	NY	RANGE	2023-12	733	20	7.171354	-0.001156	-0.466427	1	1.952373	0.173490	0.150161	0.030856	0.099469	-0.085629	0.024642	-0.003103		0.210140	0.189357	0.217814	0.198039
NKD	NY	RANGE	2024-01	753	22	7.171184	-0.000308	-0.466621	1	1.979870	0.169510	0.147881	0.027511	0.076919	-0.028770	0.003852	-0.002790		0.213707	0.199452	0.220543	0.203785
NKD	NY	RANGE	2024-02	775	21	7.175167	0.000309	-0.465549	1	2.000300	0.163391	0.151077	0.024276	0.059763	0.016699	-0.015374	-0.002400		0.210795	0.194319	0.215373	0.197394
NKD	NY	RANGE	2024-03	796	20	7.180367	-0.000192	-0.464410	1	1.999963	0.161091	0.150688	0.025268	0.055541	0.028326	-0.020100	-0.001926		0.214130	0.194329	0.222450	0.194151
NKD	NY	RANGE	2024-04	816	22	7.186706	-0.000711	-0.464543	1	1.911968	0.160473	0.151484	0.028003	0.062747	0.022455	-0.015422	-0.001820		0.225124	0.199214	0.231198	0.200806
NKD	NY	RANGE	2024-05	838	23	7.201998	0.000218	-0.458684	1	1.566287	0.160960	0.151173	0.044444	0.064953	0.028688	-0.007575	-0.001348		0.228084	0.202990	0.239399	0.203649
NKD	NY	RANGE	2024-06	861	20	7.207967	0.000136	-0.458816	1	1.472525	0.165840	0.139973	0.058190	0.078025	-0.020985	0.027219	-0.001185		0.232678	0.214935	0.251482	0.207945
NKD	NY	RANGE	2024-07	881	23	7.211439	-0.000128	-0.459351	1	1.485689	0.167014	0.139909	0.057725	0.072163	-0.012147	0.022521	-0.001474		0.222359	0.206869	0.243305	0.198181
NKD	NY	RANGE	2024-08	904	22	7.218960	0.000301	-0.457283	1	1.396870	0.168976	0.138134	0.059212	0.131863	-0.097117	0.057218	-0.001505		0.222125	0.212886	0.247543	0.194338
NKD	NY	RANGE	2024-09	926	21	7.240740	-0.000252	-0.456378	1	1.222195	0.175561	0.136596	0.059917	0.141474	-0.095510	0.059367	-0.001040		0.216597	0.214010	0.253775	0.187054
NKD	NY	RANGE	2024-10	947	23	7.253833	-0.000141	-0.458287	1	1.128448	0.167029	0.137202	0.067891	0.100458	-0.017378	0.033444	-0.000918		0.228144	0.221935	0.264542	0.199746
NKD	NY	RANGE	2024-11	970	21	7.264165	0.000478	-0.461612	1	1.149736	0.167895	0.134355	0.071052	0.074776	0.020505	0.016749	-0.001206		0.225666	0.216191	0.258594	0.195592
NKD	NY	RANGE	2024-12	991	21	7.272409	0.000086	-0.463660	1	1.178568	0.171674	0.129651	0.072554	0.078376	0.008372	0.019895	-0.001152		0.231764	0.223024	0.251096	0.201617
NKD	NY	RANGE	2025-01	1012	22	7.277625	-0.000565	-0.464093	1	1.178304	0.165694	0.132806	0.073143	0.045599	0.063418	0.003039	-0.001563		0.212751	0.223401	0.241641	0.196088
NKD	NY	RANGE	2025-02	1034	20	7.284382	0.000255	-0.461782	0	1.190056	0.159337	0.134167	0.075801	0.065167	0.040884	0.009255	-0.001451		0.206862	0.216713	0.231174	0.197348
NKD	NY	RANGE	2025-03	1054	21	7.289219	0.000325	-0.459527	0	1.172726	0.161355	0.127972	0.080982	0.047375	0.067397	0.000199	-0.001224		0.209818	0.223756	0.234880	0.206293
NKD	NY	RANGE	2025-04	1075	21	7.299422	0.000432	-0.455599	0	1.161016	0.165885	0.123991	0.078577	0.072269	0.028244	0.020563	-0.000861		0.205490	0.212784	0.222147	0.197695
NKD	NY	RANGE	2025-05	1096	22	7.318493	0.000467	-0.450740	0	1.030613	0.174861	0.119217	0.079597	0.063005	0.044833	0.022026	-0.001444		0.206439	0.223865	0.217702	0.195498
NKD	NY	RANGE	2025-06	1118	21	7.323030	0.000257	-0.454150	0	1.095643	0.171061	0.126933	0.071695	0.058997	0.045305	0.023732	-0.001299		0.207359	0.226111	0.217518	0.199775
NKD	NY	RANGE	2025-07	1139	23	7.323281	-0.000603	-0.456985	0	1.104726	0.168280	0.128428	0.071404	0.057385	0.028075	0.044669	-0.001473		0.199838	0.224656	0.217338	0.200675
NKD	NY	RANGE	2025-08	1162	21	7.321859	0.000365	-0.460145	0	1.130891	0.162930	0.133029	0.072474	0.041498	0.039179	0.046663	-0.002017		0.189323	0.219172	0.209412	0.185637
NKD	NY	RANGE	2025-09	1183	22	7.323064	0.000063	-0.462147	0	1.143999	0.162421	0.133168	0.073983	0.027615	0.047679	0.047168	-0.001915		0.199427	0.221734	0.212464	0.196671
NKD	NY	RANGE	2025-10	1205	23	7.323344	-0.000392	-0.465288	0	1.148540	0.155544	0.136067	0.075343	0.046554	0.005757	0.073615	-0.001485		0.204617	0.223782	0.216524	0.198732
NKD	NY	RANGE	2025-11	1228	20	7.332305	0.000283	-0.465692	0	1.116355	0.153722	0.140565	0.071256	0.027001	0.047047	0.058504	-0.001353		0.206752	0.226351	0.219109	0.206802
NKD	NY	RANGE	2025-12	1248	22	7.345210	-0.000771	-0.463382	0	1.017733	0.165197	0.130646	0.072925	0.050800	0.016363	0.072813	-0.000876		0.209199	0.226499	0.219307	0.203920
NKD	NY	SIGMA	2022-02	258	20	6.664065	0.000287	-0.979749	1	2.045157	0.162922	0.156085	-0.041550	-0.322793	0.715688	-0.276658	-0.005185		0.153155	0.132245	0.092581	0.104464
NKD	NY	SIGMA	2022-03	278	23	6.690153	0.001100	-0.962555	1	1.311755	0.155541	0.142888	0.020135	-0.181779	0.563414	-0.240214	-0.004082		0.138609	0.107904	0.112270	0.111311
NKD	NY	SIGMA	2022-04	301	20	6.721019	-0.000917	-0.952965	1	1.014711	0.154924	0.144252	0.040234	-0.138313	0.533251	-0.250714	-0.003284		0.137203	0.099296	0.097270	0.102433
NKD	NY	SIGMA	2022-05	321	22	6.739533	0.000620	-0.941809	1	0.911144	0.159620	0.144530	0.047718	-0.030470	0.348277	-0.180356	-0.003497		0.132882	0.092805	0.097957	0.095086
NKD	NY	SIGMA	2022-06	343	22	6.763043	-0.000293	-0.929744	1	0.806556	0.163299	0.150115	0.044539	-0.041569	0.380753	-0.199647	-0.003204		0.144834	0.107550	0.108479	0.094836
NKD	NY	SIGMA	2022-07	365	21	6.772623	0.000405	-0.924039	1	0.750873	0.168284	0.132228	0.060506	-0.039117	0.379691	-0.201590	-0.001700		0.149140	0.127451	0.120822	0.103560
NKD	NY	SIGMA	2022-08	386	23	6.770727	-0.001131	-0.924524	1	0.793972	0.156247	0.136153	0.062812	0.015489	0.303308	-0.177004	-0.002042		0.166361	0.160134	0.131769	0.122380
NKD	NY	SIGMA	2022-09	409	22	6.761659	-0.000697	-0.918995	1	0.845565	0.153408	0.136807	0.061023	0.043686	0.255263	-0.155481	-0.002626		0.161181	0.149640	0.125532	0.125718
NKD	NY	SIGMA	2022-10	431	21	6.768545	0.000082	-0.905032	1	0.894348	0.137431	0.155055	0.054805	0.031544	0.250526	-0.137362	-0.003625		0.170942	0.159252	0.135261	0.128119
NKD	NY	SIGMA	2022-11	452	22	6.776723	-0.001078	-0.897839	1	0.978338	0.145692	0.155261	0.056385	0.001849	0.250765	-0.137852	-0.004159		0.166290	0.156184	0.147245	0.127978
NKD	NY	SIGMA	2022-12	474	21	6.766686	-0.000567	-0.896927	1	0.938425	0.143621	0.149028	0.061247	0.032774	0.223315	-0.129237	-0.004470		0.169527	0.158917	0.146841	0.121303
NKD	NY	SIGMA	2023-01	495	21	6.765393	-0.000276	-0.891207	1	0.978028	0.138670	0.148538	0.059478	0.032079	0.233503	-0.131580	-0.004262		0.180501	0.162490	0.149080	0.137370
NKD	NY	SIGMA	2023-02	516	20	6.758248	-0.001410	-0.893177	1	1.002651	0.135941	0.153766	0.062203	0.074687	0.159157	-0.115548	-0.003659		0.193913	0.173749	0.166284	0.151083
NKD	NY	SIGMA	2023-03	536	23	6.745712	-0.001657	-0.892736	1	0.822380	0.130707	0.146941	0.077060	0.140406	0.061478	-0.068168	-0.001922		0.215973	0.196494	0.182618	0.169517
NKD	NY	SIGMA	2023-04	559	20	6.746385	-0.001038	-0.887805	1	1.013902	0.139171	0.152610	0.053187	0.142372	0.043539	-0.058928	-0.002336		0.212949	0.195361	0.175695	0.169551
NKD	NY	SIGMA	2023-05	579	23	6.735387	-0.000325	-0.893275	1	1.009072	0.134005	0.159667	0.049456	0.152948	0.031621	-0.053991	-0.002130		0.213722	0.198377	0.172483	0.173916
NKD	NY	SIGMA	2023-06	602	22	6.731185	-0.000275	-0.889982	1	1.008950	0.132910	0.157455	0.052554	0.161725	0.013242	-0.044968	-0.002227		0.223337	0.208021	0.183149	0.181281
NKD	NY	SIGMA	2023-07	624	21	6.735507	-0.001044	-0.892877	1	1.053291	0.134087	0.155357	0.050970	0.213393	-0.071490	-0.014486	-0.001159		0.226517	0.214516	0.182888	0.182125
NKD	NY	SIGMA	2023-08	645	23	6.735183	-0.000751	-0.898444	1	1.090804	0.135500	0.152491	0.051451	0.189014	-0.032060	-0.033259	-0.001255		0.220903	0.220017	0.189992	0.187535
NKD	NY	SIGMA	2023-09	668	21	6.735196	-0.000490	-0.901766	1	1.094398	0.134990	0.153354	0.051478	0.197043	-0.063137	-0.011690	-0.001055		0.217309	0.223228	0.191598	0.189016
NKD	NY	SIGMA	2023-10	689	22	6.732067	-0.000053	-0.901139	1	1.104743	0.133878	0.154966	0.048253	0.196636	-0.065025	-0.005919	-0.001093		0.219578	0.226303	0.195477	0.192233
NKD	NY	SIGMA	2023-11	711	22	6.742028	-0.000014	-0.893765	1	1.071624	0.134483	0.159899	0.045755	0.208033	-0.086772	0.004787	-0.001022		0.208536	0.214647	0.192509	0.184446
NKD	NY	SIGMA	2023-12	733	20	6.740006	-0.000388	-0.897735	1	1.145570	0.129737	0.166410	0.039995	0.155691	-0.028215	-0.004290	-0.000876		0.203691	0.213585	0.181081	0.182772
NKD	NY	SIGMA	2024-01	753	22	6.736224	-0.000556	-0.901491	1	1.096175	0.127889	0.165751	0.044553	0.164281	-0.039970	0.000975	-0.000283		0.200164	0.214105	0.185940	0.182559
NKD	NY	SIGMA	2024-02	775	21	6.739334	0.000197	-0.901281	1	1.104423	0.124746	0.164996	0.043246	0.161011	-0.018232	-0.008760	-0.000490		0.201592	0.216874	0.189628	0.183410
NKD	NY	SIGMA	2024-03	796	20	6.744682	0.000272	-0.899999	1	1.099083	0.121198	0.166313	0.046025	0.159221	-0.011998	-0.013869	-0.000416		0.206893	0.217586	0.196485	0.183954
NKD	NY	SIGMA	2024-04	816	22	6.749940	-0.000370	-0.901200	1	1.076185	0.120288	0.166514	0.046138	0.146552	0.010103	-0.018854	-0.000520		0.206278	0.217171	0.195081	0.184418
NKD	NY	SIGMA	2024-05	838	23	6.763611	0.000217	-0.896945	1	0.881405	0.121307	0.172077	0.052530	0.146463	0.005293	-0.010693	-0.000776		0.204606	0.221279	0.196542	0.182723
NKD	NY	SIGMA	2024-06	861	20	6.768546	0.000390	-0.898101	1	0.886218	0.124451	0.165884	0.054182	0.154637	-0.022377	0.010237	-0.000843		0.209833	0.228839	0.203435	0.191236
NKD	NY	SIGMA	2024-07	881	23	6.772587	0.000153	-0.898077	1	0.868304	0.120915	0.165002	0.056776	0.148738	-0.000747	0.000948	-0.001114		0.205749	0.223209	0.202801	0.190816
NKD	NY	SIGMA	2024-08	904	22	6.781742	0.000754	-0.894398	1	0.738087	0.121397	0.165525	0.060324	0.161150	-0.006317	0.003862	-0.000952		0.203090	0.220462	0.204725	0.188791
NKD	NY	SIGMA	2024-09	926	21	6.803915	0.000210	-0.893107	1	0.550445	0.125105	0.164452	0.064110	0.181736	-0.022825	0.014186	-0.000795		0.196869	0.219229	0.202028	0.184383
NKD	NY	SIGMA	2024-10	947	23	6.818190	0.000469	-0.893851	1	0.455114	0.123454	0.163197	0.070776	0.169001	0.002385	0.007149	-0.000689		0.202533	0.221102	0.207880	0.189514
NKD	NY	SIGMA	2024-11	970	21	6.829462	0.000519	-0.896248	1	0.448665	0.124774	0.160777	0.074471	0.149939	0.028104	-0.003097	-0.001011		0.202882	0.217265	0.209435	0.186444
NKD	NY	SIGMA	2024-12	991	21	6.839019	-0.000008	-0.896998	1	0.436564	0.126449	0.159352	0.075103	0.135785	0.051735	-0.012611	-0.000698		0.202155	0.217301	0.203341	0.183839
NKD	NY	SIGMA	2025-01	1012	22	6.845143	0.000319	-0.896534	1	0.400386	0.124127	0.153749	0.080881	0.111955	0.100797	-0.028485	-0.000665		0.195434	0.214568	0.199410	0.181402
NKD	NY	SIGMA	2025-02	1034	20	6.853465	0.000346	-0.892675	0	0.382865	0.121738	0.155543	0.084203	0.137792	0.054027	-0.008938	-0.000934		0.187885	0.206843	0.190088	0.176077
NKD	NY	SIGMA	2025-03	1054	21	6.857815	0.000751	-0.890904	0	0.377738	0.123632	0.153946	0.084735	0.114357	0.082015	-0.015194	-0.000479		0.187692	0.210301	0.194178	0.182313
NKD	NY	SIGMA	2025-04	1075	21	6.869045	0.000622	-0.885959	0	0.327688	0.130129	0.154256	0.082626	0.128745	0.056335	-0.005387	-0.000473		0.189091	0.207354	0.191927	0.180748
NKD	NY	SIGMA	2025-05	1096	22	6.887500	0.000348	-0.881710	0	0.315202	0.138019	0.152075	0.074930	0.132671	0.056902	-0.003655	-0.000763		0.187493	0.214575	0.184452	0.179070
NKD	NY	SIGMA	2025-06	1118	21	6.893021	0.000412	-0.884146	0	0.355491	0.138506	0.152947	0.074555	0.125619	0.053984	-0.001341	-0.001063		0.190261	0.220679	0.189159	0.184409
NKD	NY	SIGMA	2025-07	1139	23	6.892979	-0.000134	-0.887271	0	0.373424	0.137219	0.155113	0.074223	0.143292	0.008201	0.023354	-0.000990		0.185374	0.220513	0.185741	0.187352
NKD	NY	SIGMA	2025-08	1162	21	6.891494	0.000080	-0.890494	0	0.392469	0.136431	0.153921	0.077386	0.134410	0.009547	0.026838	-0.001474		0.182778	0.219696	0.180962	0.178033
