# PORT_M1_SPEC.md §10 FAMILY DISCOVERY CENSUS (D-055) (spec_sha16=81ea7f84a085e4bb)
# params_hash=48d590fc8f22ad4b70be3be0c7152295dcf8e670cba41bb8dd436b5a76560484
# one row per session: window/episode counters and the slice-miner session context
asset	trade_date	year	open_utc	dow	insane_frac	n_base_candidates	n_new_candidates	n_g1_confirmations	n_g2_confirmations	n_conf_in_fd1	n_conf_in_fd2	n_conf_in_fd3	n_shock_episodes	n_insane_episodes	n_fd4_triggers	fd4_latency_median_sec	n_fd5_tags	n_fd6_tags	n_base_keys_reconstructed
HG	2024-07-30	2024	1722290400	1	0.000000	351	83	294	131	24	7	14	0	0	0		6	157	351
HG	2024-07-31	2024	1722376800	2	0.000000	492	101	386	173	27	0	24	0	0	0		6	407	492
HG	2024-08-01	2024	1722463200	3	0.000000	505	67	416	138	24	4	8	0	0	0		6	305	505
HG	2024-08-02	2024	1722549600	4	0.000000	515	100	404	177	22	0	29	0	0	0		6	245	515
HG	2024-08-04	2024	1722722400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-08-05	2024	1722808800	0	0.000000	951	173	802	225	46	15	34	0	0	0		6	309	951
HG	2024-08-06	2024	1722895200	1	0.000000	489	53	431	81	21	4	4	0	0	0		5	191	489
HG	2024-08-07	2024	1722981600	2	0.000000	347	38	289	98	16	2	2	0	0	0		5	41	347
HG	2024-08-08	2024	1723068000	3	0.000000	344	56	273	137	16	5	10	0	0	0		5	99	344
HG	2024-08-09	2024	1723154400	4	0.000000	330	60	277	80	18	4	10	0	0	0		5	193	330
HG	2024-08-11	2024	1723327200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-08-12	2024	1723413600	0	0.000000	332	42	270	125	17	0	4	0	0	0		6	120	332
HG	2024-08-13	2024	1723500000	1	0.000000	336	46	258	119	12	2	10	0	0	0		4	109	336
HG	2024-08-14	2024	1723586400	2	0.000000	392	79	324	149	16	5	21	0	0	0		6	55	392
HG	2024-08-15	2024	1723672800	3	0.000000	336	44	284	98	8	4	12	0	0	0		6	167	336
HG	2024-08-16	2024	1723759200	4	0.000000	300	38	245	97	14	2	4	0	0	0		6	42	300
HG	2024-08-18	2024	1723932000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-08-19	2024	1724018400	0	0.000000	385	44	307	148	14	3	7	0	0	0		6	5	385
HG	2024-08-20	2024	1724104800	1	0.000000	318	30	246	113	8	2	6	0	0	0		5	171	318
HG	2024-08-21	2024	1724191200	2	0.000000	271	32	218	104	5	2	10	0	0	0		6	125	271
HG	2024-08-22	2024	1724277600	3	0.000000	333	31	271	132	11	3	3	0	0	0		6	58	333
HG	2024-08-23	2024	1724364000	4	0.000000	322	48	232	163	12	4	10	0	0	0		6	234	322
HG	2024-08-25	2024	1724536800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-08-26	2024	1724623200	0	0.000000	342	47	284	132	15	5	7	0	0	0		6	41	342
HG	2024-08-27	2024	1724709600	1	0.000000	306	47	244	163	14	1	9	0	0	0		6	141	306
HG	2024-08-28	2024	1724796000	2	0.000000	239	35	197	90	12	2	5	0	0	0		6	90	239
HG	2024-08-29	2024	1724882400	3	0.000000	324	51	268	90	11	5	12	0	0	0		6	156	324
HG	2024-08-30	2024	1724968800	4	0.000000	311	49	249	102	15	3	9	0	0	0		5	260	311
HG	2024-09-01	2024	1725141600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-09-02	2024	1725228000	0	0.000000	240	39	189	86	18	3	0	0	0	0		6	59	240
HG	2024-09-03	2024	1725314400	1	0.000000	345	77	313	41	13	4	24	0	0	0		3	272	345
HG	2024-09-04	2024	1725400800	2	0.000000	409	55	328	130	16	1	11	0	0	0		6	32	409
HG	2024-09-05	2024	1725487200	3	0.000000	349	56	280	135	11	2	16	0	0	0		6	247	349
HG	2024-09-06	2024	1725573600	4	0.000000	445	131	347	179	26	8	37	0	0	0		6	265	445
HG	2024-09-08	2024	1725746400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-09-09	2024	1725832800	0	0.000000	336	28	281	82	5	1	9	0	0	0		5	110	336
HG	2024-09-10	2024	1725919200	1	0.000000	333	41	270	98	14	5	4	0	0	0		5	93	333
HG	2024-09-11	2024	1726005600	2	0.000000	316	88	258	85	8	4	34	0	0	0		6	86	316
HG	2024-09-12	2024	1726092000	3	0.000000	317	50	251	97	13	4	10	0	0	0		6	167	317
HG	2024-09-13	2024	1726178400	4	0.000000	307	57	254	137	14	2	14	0	0	0		6	179	307
HG	2024-09-15	2024	1726351200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-09-16	2024	1726437600	0	0.000000	376	32	284	135	9	4	5	0	0	0		6	80	376
HG	2024-09-17	2024	1726524000	1	0.000000	316	57	268	73	10	3	17	0	0	0		4	63	316
HG	2024-09-18	2024	1726610400	2	0.000000	550	104	433	250	27	5	23	1	0	1	4.000000	6	336	550
HG	2024-09-19	2024	1726696800	3	0.000000	473	64	390	132	15	4	15	0	0	0		6	140	473
HG	2024-09-20	2024	1726783200	4	0.000000	359	54	289	178	15	4	10	0	0	0		6	193	359
HG	2024-09-22	2024	1726956000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-09-23	2024	1727042400	0	0.000000	402	50	321	119	16	4	7	0	0	0		5	151	402
HG	2024-09-24	2024	1727128800	1	0.000000	441	60	391	62	12	6	15	0	0	0		5	324	441
HG	2024-09-25	2024	1727215200	2	0.000000	423	62	351	113	18	5	11	0	0	0		5	255	423
HG	2024-09-26	2024	1727301600	3	0.000000	516	75	402	165	14	8	20	0	0	0		4	219	516
HG	2024-09-27	2024	1727388000	4	0.000000	519	54	430	155	18	2	8	0	0	0		6	74	519
HG	2024-09-29	2024	1727560800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-09-30	2024	1727647200	0	0.000060	920	89	793	178	29	8	12	1	0	1	22.000000	6	205	920
HG	2024-10-01	2024	1727733600	1	0.000000	336	61	277	84	15	3	14	0	0	0		5	92	336
HG	2024-10-02	2024	1727820000	2	0.000000	271	61	219	74	20	3	9	0	0	0		5	73	271
HG	2024-10-03	2024	1727906400	3	0.000000	330	53	255	135	16	3	9	0	0	0		6	218	330
HG	2024-10-04	2024	1727992800	4	0.000000	339	69	262	117	15	5	18	0	0	0		5	138	339
HG	2024-10-06	2024	1728165600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-10-07	2024	1728252000	0	0.000000	344	34	268	128	12	4	3	0	0	0		5	17	344
HG	2024-10-08	2024	1728338400	1	0.000000	478	60	406	109	16	4	12	0	0	0		5	237	478
HG	2024-10-09	2024	1728424800	2	0.000000	350	48	291	159	14	2	9	0	0	0		6	133	350
HG	2024-10-10	2024	1728511200	3	0.000000	318	54	266	76	7	1	20	0	0	0		5	138	318
HG	2024-10-11	2024	1728597600	4	0.000000	224	27	179	70	5	5	6	0	0	0		5	69	224
HG	2024-10-13	2024	1728770400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-10-14	2024	1728856800	0	0.000000	440	56	343	147	15	2	12	0	0	0		6	36	440
HG	2024-10-15	2024	1728943200	1	0.000000	319	43	267	96	16	6	3	0	0	0		6	134	319
HG	2024-10-16	2024	1729029600	2	0.000000	278	36	230	78	14	3	3	0	0	0		5	118	278
HG	2024-10-17	2024	1729116000	3	0.000000	360	47	273	185	13	1	10	0	0	0		6	122	360
HG	2024-10-18	2024	1729202400	4	0.000000	243	44	210	51	18	0	4	0	0	0		6	134	243
HG	2024-10-20	2024	1729375200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-10-21	2024	1729461600	0	0.000000	358	32	288	109	12	0	4	0	0	0		6	113	358
HG	2024-10-22	2024	1729548000	1	0.000000	257	39	216	60	12	3	6	0	0	0		4	166	257
HG	2024-10-23	2024	1729634400	2	0.000000	273	27	208	114	9	1	4	0	0	0		6	83	273
HG	2024-10-24	2024	1729720800	3	0.000000	252	39	205	65	7	1	12	0	0	0		4	92	252
HG	2024-10-25	2024	1729807200	4	0.000000	308	31	240	114	10	3	4	0	0	0		5	155	308
HG	2024-10-27	2024	1729980000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-10-28	2024	1730066400	0	0.000000	251	24	209	59	4	6	5	0	0	0		5	15	251
HG	2024-10-29	2024	1730152800	1	0.000000	435	61	347	150	13	3	17	1	0	1	16.000000	6	418	435
HG	2024-10-30	2024	1730239200	2	0.000000	252	32	211	67	5	2	10	0	0	0		6	105	252
HG	2024-10-31	2024	1730325600	3	0.000000	342	37	255	115	9	3	9	0	0	0		6	78	342
HG	2024-11-01	2024	1730412000	4	0.000000	331	65	264	105	10	1	22	0	0	0		6	72	331
HG	2024-11-03	2024	1730584800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-11-04	2024	1730674800	0	0.000000	426	77	331	157	23	3	14	0	0	0		6	138	426
HG	2024-11-05	2024	1730761200	1	0.000000	377	57	304	167	12	4	15	0	0	0		6	92	377
HG	2024-11-06	2024	1730847600	2	0.000000	842	97	723	173	28	10	16	0	0	0		6	690	842
HG	2024-11-07	2024	1730934000	3	0.000000	433	104	388	73	18	4	33	0	0	0		4	426	433
HG	2024-11-08	2024	1731020400	4	0.000000	476	68	401	104	20	6	12	1	0	1	35.000000	4	335	476
HG	2024-11-10	2024	1731193200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-11-11	2024	1731279600	0	0.000000	330	43	285	92	13	3	7	0	0	0		5	78	330
HG	2024-11-12	2024	1731366000	1	0.000000	344	66	295	69	26	0	7	0	0	0		5	94	344
HG	2024-11-13	2024	1731452400	2	0.000000	332	62	280	88	12	0	19	0	0	0		5	165	332
HG	2024-11-14	2024	1731538800	3	0.000000	417	84	350	134	22	5	18	0	0	0		6	321	417
HG	2024-11-15	2024	1731625200	4	0.000000	414	94	354	101	22	7	22	0	0	0		5	237	414
HG	2024-11-17	2024	1731798000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-11-18	2024	1731884400	0	0.000000	361	29	281	104	9	3	4	0	0	0		5	56	361
HG	2024-11-19	2024	1731970800	1	0.000000	332	47	275	112	17	3	5	0	0	0		6	135	332
HG	2024-11-20	2024	1732057200	2	0.000000	244	27	186	99	12	2	1	0	0	0		4	1	244
HG	2024-11-21	2024	1732143600	3	0.000000	317	43	254	123	15	3	5	0	0	0		5	15	317
HG	2024-11-22	2024	1732230000	4	0.000000	310	63	263	70	20	3	10	0	0	0		6	49	310
HG	2024-11-24	2024	1732402800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-11-25	2024	1732489200	0	0.000000	393	38	329	109	13	0	7	0	0	0		5	0	393
HG	2024-11-26	2024	1732575600	1	0.007874	376	31	298	201	11	1	4	0	1	0		6	159	376
HG	2024-11-27	2024	1732662000	2	0.000000	296	40	254	69	9	2	10	0	0	0		5	39	296
HG	2024-11-28	2024	1732748400	3	0.000000	210	32	182	46	10	2	5	0	0	0		4	12	210
HG	2024-11-29	2024	1732834800	4	0.000000	258	23	215	84	5	3	5	0	0	0		5	67	258
HG	2024-12-01	2024	1733007600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-12-02	2024	1733094000	0	0.000000	422	72	331	180	22	6	11	0	0	0		6	17	422
HG	2024-12-03	2024	1733180400	1	0.000000	593	113	509	169	24	8	29	0	0	0		6	404	593
HG	2024-12-04	2024	1733266800	2	0.000000	384	62	320	132	18	4	12	0	0	0		5	76	384
HG	2024-12-05	2024	1733353200	3	0.000000	247	58	205	76	14	0	15	0	0	0		5	12	247
HG	2024-12-06	2024	1733439600	4	0.000000	320	71	262	122	12	3	23	0	0	0		6	193	320
HG	2024-12-08	2024	1733612400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-12-09	2024	1733698800	0	0.000000	374	38	336	70	7	2	11	0	0	0		6	59	374
HG	2024-12-10	2024	1733785200	1	0.000000	299	55	256	75	20	5	5	0	0	0		4	52	299
HG	2024-12-11	2024	1733871600	2	0.000000	545	97	452	215	19	4	28	0	0	0		6	156	545
HG	2024-12-12	2024	1733958000	3	0.000000	505	58	401	215	14	2	14	0	0	0		6	62	505
HG	2024-12-13	2024	1734044400	4	0.000000	337	45	277	110	13	7	7	0	0	0		6	101	337
HG	2024-12-15	2024	1734217200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-12-16	2024	1734303600	0	0.000000	336	61	284	124	19	1	11	0	0	0		6	101	336
HG	2024-12-17	2024	1734390000	1	0.000000	293	42	250	55	9	2	11	0	0	0		4	66	293
HG	2024-12-18	2024	1734476400	2	0.000000	404	151	340	158	40	6	33	0	0	0		6	291	404
HG	2024-12-19	2024	1734562800	3	0.000000	415	55	370	108	13	3	13	0	0	0		6	22	415
HG	2024-12-20	2024	1734649200	4	0.000000	407	70	346	137	21	6	11	0	0	0		6	219	407
HG	2024-12-22	2024	1734822000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-12-23	2024	1734908400	0	0.000000	334	40	278	113	13	2	6	0	0	0		6	152	334
HG	2024-12-24	2024	1734994800	1	0.141329	240	34	206	51	11	2	5	0	1	0		5	28	240
HG	2024-12-26	2024	1735167600	3	0.000000	304	37	253	111	8	4	9	0	0	0		6	201	304
HG	2024-12-27	2024	1735254000	4	0.000000	261	43	231	67	13	5	6	0	0	0		6	55	261
HG	2024-12-29	2024	1735426800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2024-12-30	2024	1735513200	0	0.000000	338	43	282	111	12	7	6	0	0	0		6	168	338
HG	2024-12-31	2024	1735599600	1	0.000000	402	63	342	97	18	7	10	0	0	0		6	274	402
HG	2025-01-02	2025	1735772400	3	0.000000	446	64	376	163	20	6	9	0	0	0		6	20	446
HG	2025-01-03	2025	1735858800	4	0.000000	431	61	348	135	17	5	12	0	0	0		5	152	431
HG	2025-01-05	2025	1736031600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-01-06	2025	1736118000	0	0.000000	706	79	641	117	19	8	17	1	0	1	1.000000	6	39	706
HG	2025-01-07	2025	1736204400	1	0.000000	451	51	387	166	10	3	14	0	0	0		6	32	451
HG	2025-01-08	2025	1736290800	2	0.000000	537	94	437	177	26	8	17	0	0	0		6	251	537
HG	2025-01-09	2025	1736377200	3	0.000000	406	56	352	80	18	3	9	0	0	0		6	172	406
HG	2025-01-10	2025	1736463600	4	0.000000	673	138	555	253	23	8	44	0	0	0		6	452	673
HG	2025-01-12	2025	1736636400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-01-13	2025	1736722800	0	0.000000	712	73	593	184	24	0	13	0	0	0		5	92	712
HG	2025-01-14	2025	1736809200	1	0.000000	640	103	529	240	24	5	25	0	0	0		6	74	640
HG	2025-01-15	2025	1736895600	2	0.000000	559	142	449	251	24	4	47	0	0	0		6	126	559
HG	2025-01-16	2025	1736982000	3	0.000000	602	86	519	177	11	8	28	0	0	0		6	256	602
HG	2025-01-17	2025	1737068400	4	0.000000	592	137	520	129	25	15	39	0	0	0		6	583	592
HG	2025-01-19	2025	1737241200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-01-20	2025	1737327600	0	0.000000	667	174	565	214	18	4	69	1	0	1	27.000000	6	338	667
HG	2025-01-21	2025	1737414000	1	0.000000	600	92	501	206	26	3	19	0	0	0		6	120	600
HG	2025-01-22	2025	1737500400	2	0.000000	405	67	337	110	18	7	12	0	0	0		5	215	405
HG	2025-01-23	2025	1737586800	3	0.000000	319	30	256	135	9	4	4	0	0	0		6	159	319
HG	2025-01-24	2025	1737673200	4	0.000000	479	66	404	128	21	7	9	0	0	0		6	302	479
HG	2025-01-26	2025	1737846000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-01-27	2025	1737932400	0	0.000000	605	66	514	150	20	8	10	0	0	0		5	127	605
HG	2025-01-28	2025	1738018800	1	0.000000	645	79	571	160	22	5	15	1	0	1	30.000000	5	60	645
HG	2025-01-29	2025	1738105200	2	0.000000	503	96	428	175	22	3	25	0	0	0		6	425	503
HG	2025-01-30	2025	1738191600	3	0.000000	383	97	297	168	37	2	12	0	0	0		6	136	383
HG	2025-01-31	2025	1738278000	4	0.000000	455	105	371	142	41	3	12	1	0	1	26.000000	5	110	455
HG	2025-02-02	2025	1738450800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-02-03	2025	1738537200	0	0.000000	1123	140	932	279	50	6	17	0	0	0		6	544	1123
HG	2025-02-04	2025	1738623600	1	0.000000	465	61	386	164	13	5	15	0	0	0		6	219	465
HG	2025-02-05	2025	1738710000	2	0.000000	445	61	374	165	17	6	11	0	0	0		6	122	445
HG	2025-02-06	2025	1738796400	3	0.000000	479	62	406	153	13	5	16	1	0	1	59.000000	6	183	479
HG	2025-02-07	2025	1738882800	4	0.000000	498	72	421	142	8	5	26	0	0	0		6	433	498
HG	2025-02-09	2025	1739055600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-02-10	2025	1739142000	0	0.000000	592	52	515	187	9	5	15	0	0	0		6	287	592
HG	2025-02-11	2025	1739228400	1	0.000000	463	61	400	109	16	3	13	0	0	0		5	145	463
HG	2025-02-12	2025	1739314800	2	0.000000	399	86	333	112	17	3	26	0	0	0		5	224	399
HG	2025-02-13	2025	1739401200	3	0.000000	437	62	379	137	14	6	14	0	0	0		6	200	437
HG	2025-02-14	2025	1739487600	4	0.000000	569	86	487	193	20	9	19	1	0	1	8.000000	6	371	569
HG	2025-02-16	2025	1739660400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-02-17	2025	1739746800	0	0.000000	263	19	215	97	5	1	4	0	0	0		6	11	263
HG	2025-02-18	2025	1739833200	1	0.000000	325	42	267	97	7	8	10	0	0	0		6	175	325
HG	2025-02-19	2025	1739919600	2	0.000000	325	63	261	101	21	3	9	0	0	0		5	153	325
HG	2025-02-20	2025	1740006000	3	0.000000	403	59	311	174	18	3	10	0	0	0		6	79	403
HG	2025-02-21	2025	1740092400	4	0.000000	338	40	286	99	11	2	8	0	0	0		5	57	338
HG	2025-02-23	2025	1740265200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-02-24	2025	1740351600	0	0.000000	397	55	319	207	16	7	8	0	0	0		6	95	397
HG	2025-02-25	2025	1740438000	1	0.000060	647	369	519	272	195	4	10	3	0	3	53.000000	6	700	647
HG	2025-02-26	2025	1740524400	2	0.000000	510	62	436	119	20	5	9	0	0	0		6	293	510
HG	2025-02-27	2025	1740610800	3	0.000000	476	51	400	106	5	6	18	0	0	0		5	129	476
HG	2025-02-28	2025	1740697200	4	0.000000	289	56	245	80	12	2	15	0	0	0		6	133	289
HG	2025-03-02	2025	1740870000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-03-03	2025	1740956400	0	0.000000	496	87	411	117	25	4	18	0	0	0		5	227	496
HG	2025-03-04	2025	1741042800	1	0.000000	518	83	402	193	21	5	18	0	0	0		5	125	518
HG	2025-03-05	2025	1741129200	2	0.000000	838	154	739	180	45	6	30	3	0	4	17.000000	6	196	838
HG	2025-03-06	2025	1741215600	3	0.000000	461	81	379	195	24	6	15	0	0	0		6	193	461
HG	2025-03-07	2025	1741302000	4	0.000000	427	95	344	127	15	3	32	0	0	0		5	261	427
HG	2025-03-09	2025	1741474800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-03-10	2025	1741557600	0	0.000000	454	51	364	154	12	5	11	0	0	0		6	7	454
HG	2025-03-11	2025	1741644000	1	0.000000	357	72	308	77	19	2	16	0	0	0		6	120	357
HG	2025-03-12	2025	1741730400	2	0.000012	450	78	387	114	11	4	26	0	0	0		6	45	450
HG	2025-03-13	2025	1741816800	3	0.000012	368	42	295	133	12	1	9	0	0	0		6	137	368
HG	2025-03-14	2025	1741903200	4	0.000000	350	68	308	79	20	6	12	0	0	0		6	170	350
HG	2025-03-16	2025	1742076000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-03-17	2025	1742162400	0	0.000000	262	41	209	68	10	5	8	0	0	0		5	25	262
HG	2025-03-18	2025	1742248800	1	0.000000	278	37	228	104	6	5	10	0	0	0		6	177	278
HG	2025-03-19	2025	1742335200	2	0.000000	276	59	231	96	9	3	19	0	0	0		6	175	276
HG	2025-03-20	2025	1742421600	3	0.000000	350	47	283	128	14	6	7	0	0	0		6	103	350
HG	2025-03-21	2025	1742508000	4	0.000000	329	66	259	104	20	6	11	0	0	0		5	174	329
HG	2025-03-23	2025	1742680800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-03-24	2025	1742767200	0	0.000000	423	45	355	127	11	3	10	0	0	0		6	164	423
HG	2025-03-25	2025	1742853600	1	0.000000	369	64	316	102	20	4	10	0	0	0		6	306	369
HG	2025-03-26	2025	1742940000	2	0.000000	590	57	484	166	21	2	7	1	0	1	12.000000	6	298	590
HG	2025-03-27	2025	1743026400	3	0.000000	504	70	425	116	17	8	14	0	0	0		5	244	504
HG	2025-03-28	2025	1743112800	4	0.000000	446	66	359	145	22	5	10	0	0	0		6	321	446
HG	2025-03-30	2025	1743285600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-03-31	2025	1743372000	0	0.000000	481	58	380	160	20	4	7	0	0	0		6	134	481
HG	2025-04-01	2025	1743458400	1	0.000000	448	57	362	125	14	7	11	0	0	0		5	55	448
HG	2025-04-02	2025	1743544800	2	0.000036	553	180	418	297	81	3	11	3	0	3	31.000000	6	66	553
HG	2025-04-03	2025	1743631200	3	0.000821	721	85	577	181	22	11	16	2	0	2	16.000000	3	257	721
HG	2025-04-04	2025	1743717600	4	0.000036	871	140	773	142	18	6	51	5	0	6	15.000000	6	290	871
HG	2025-04-06	2025	1743890400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-04-07	2025	1743976800	0	0.014275	2044	213	1776	637	60	13	43	41	46	93	12.000000	6	898	2044
HG	2025-04-08	2025	1744063200	1	0.000133	576	75	474	151	21	6	14	0	0	0		5	121	576
HG	2025-04-09	2025	1744149600	2	0.000640	869	71	717	249	24	5	9	8	1	11	14.000000	6	280	869
HG	2025-04-10	2025	1744236000	3	0.000072	485	51	403	118	12	2	13	1	0	1	13.000000	4	34	485
HG	2025-04-11	2025	1744322400	4	0.000000	404	54	323	147	11	4	14	2	0	2	60.500000	6	69	404
HG	2025-04-14	2025	1744581600	0	0.000000	263	32	227	60	7	4	7	0	0	0		6	46	263
HG	2025-04-15	2025	1744668000	1	0.000000	214	20	172	71	7	2	2	0	0	0		4	32	214
HG	2025-04-16	2025	1744754400	2	0.000000	199	28	163	61	10	0	4	1	0	1	4.000000	5	141	199
HG	2025-04-17	2025	1744840800	3	0.000060	292	42	235	98	11	5	8	4	0	4	18.500000	6	151	292
HG	2025-04-21	2025	1745186400	0	0.000036	248	35	202	63	9	4	8	0	0	0		5	108	248
HG	2025-04-22	2025	1745272800	1	0.000000	267	30	210	102	9	2	5	0	0	0		6	162	267
HG	2025-04-23	2025	1745359200	2	0.000012	339	43	263	117	13	3	7	0	0	0		6	140	339
HG	2025-04-24	2025	1745445600	3	0.000000	198	17	158	49	3	5	3	0	0	0		5	86	198
HG	2025-04-25	2025	1745532000	4	0.000000	224	36	191	50	14	4	2	0	0	0		5	92	224
HG	2025-04-28	2025	1745791200	0	0.000000	225	22	177	73	7	1	4	0	0	0		6	10	225
HG	2025-04-29	2025	1745877600	1	0.000000	240	30	192	88	10	2	4	0	0	0		6	116	240
HG	2025-04-30	2025	1745964000	2	0.000000	401	70	352	65	9	6	23	1	0	1	25.000000	5	335	401
HG	2025-05-01	2025	1746050400	3	0.000000	242	45	190	71	15	4	6	0	0	0		5	32	242
HG	2025-05-02	2025	1746136800	4	0.000000	332	49	257	124	13	5	9	0	0	0		5	164	332
HG	2025-05-04	2025	1746309600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-05-05	2025	1746396000	0	0.000036	285	55	232	77	20	2	7	0	0	0		6	67	285
HG	2025-05-06	2025	1746482400	1	0.000000	287	47	232	112	18	5	3	0	0	0		6	115	287
HG	2025-05-07	2025	1746568800	2	0.000036	360	55	291	117	14	3	12	0	0	0		6	61	360
HG	2025-05-08	2025	1746655200	3	0.000000	322	54	250	130	20	3	6	0	0	0		6	121	322
HG	2025-05-09	2025	1746741600	4	0.000000	424	57	349	132	15	6	11	2	0	2	17.500000	6	284	424
HG	2025-05-11	2025	1746914400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-05-12	2025	1747000800	0	0.000024	445	44	349	116	18	2	3	2	0	2	12.500000	5	10	445
HG	2025-05-13	2025	1747087200	1	0.000000	275	45	224	78	8	5	12	0	0	0		5	147	275
HG	2025-05-14	2025	1747173600	2	0.000000	295	37	229	109	11	2	7	0	0	0		6	116	295
HG	2025-05-15	2025	1747260000	3	0.000012	254	30	199	99	7	4	6	0	0	0		6	91	254
HG	2025-05-16	2025	1747346400	4	0.000000	230	17	186	88	5	1	3	0	0	0		6	12	230
HG	2025-05-18	2025	1747519200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-05-19	2025	1747605600	0	0.000000	206	23	173	55	6	3	4	0	0	0		6	39	206
HG	2025-05-20	2025	1747692000	1	0.000000	158	29	133	39	7	5	5	0	0	0		4	57	158
HG	2025-05-21	2025	1747778400	2	0.000000	234	40	174	107	14	4	4	0	0	0		6	1	234
HG	2025-05-22	2025	1747864800	3	0.000000	270	33	207	120	7	5	7	0	0	0		6	217	270
HG	2025-05-23	2025	1747951200	4	0.000000	328	18	242	139	5	0	4	0	0	0		6	144	328
HG	2025-05-25	2025	1748124000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-05-26	2025	1748210400	0	0.000000	187	22	157	37	8	0	3	0	0	0		6	14	187
HG	2025-05-27	2025	1748296800	1	0.000000	294	33	235	86	9	1	7	0	0	0		4	127	294
HG	2025-05-28	2025	1748383200	2	0.000000	237	26	198	76	5	4	6	0	0	0		6	136	237
HG	2025-05-29	2025	1748469600	3	0.000000	334	47	263	148	9	4	13	0	0	0		6	179	334
HG	2025-05-30	2025	1748556000	4	0.000000	341	43	266	138	11	8	7	0	0	0		6	64	341
HG	2025-06-01	2025	1748728800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-06-02	2025	1748815200	0	0.000012	661	119	536	168	42	7	16	1	0	1	59.000000	5	4	661
HG	2025-06-03	2025	1748901600	1	0.000012	356	57	306	62	17	9	7	0	0	0		5	264	356
HG	2025-06-04	2025	1748988000	2	0.000000	203	32	171	47	7	2	8	0	0	0		5	54	203
HG	2025-06-05	2025	1749074400	3	0.000000	488	81	404	154	17	7	20	0	0	0		6	130	488
HG	2025-06-06	2025	1749160800	4	0.000000	390	71	295	153	11	5	22	0	0	0		5	184	390
HG	2025-06-08	2025	1749333600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
HG	2025-06-09	2025	1749420000	0	0.000000	326	46	282	81	13	6	7	0	0	0		6	66	326
HG	2025-06-10	2025	1749506400	1	0.000000	322	54	258	105	17	8	6	0	0	0		5	80	322
HG	2025-06-11	2025	1749592800	2	0.000000	448	68	340	192	17	5	15	0	0	0		6	200	448
