# PORT_M1B_SPEC.md S4 atlas screen (spec_sha16=d31f48b59877e44d)
# params_hash=c50dfd164e2fc778844a6f8f6681f8050964cec3ff1e017904a18798e50957c3
# EXPLORATORY_NONCERTIFYING; FIT era only; no promotion claims
# scoring is reported separately: learnability (rho vs own truth) vs economic alignment (within-unit Spearman vs net_phase_close, dollar_recall@k)
asset	label	family	base	kind	horizon	truncation	penalty	transform	ranking_unit	occupancy_derived	shuffled_twin	n_rows	n_folds_scored	rho_median_learnability	rho_fold_min	rho_fold_max	align_spearman_unit	align_p_value	dollar_recall_at3	dollar_recall_at10	era_sign_consistency	era_min_align	era_max_align	holm_rank	holm_threshold	holm_significant	twin_align_spearman	voided_by_twin	fit_secs
HG	ret|e30|sess_close|z@session	ratio	ret|e30	ratio	sess_close			z	session	0	0	104168	4	0.031299	0.026642	0.043018	0.003805	0.270527	-0.254154	-0.390030	0.750000	-0.000042	0.035453	228	0.000505	0		0	1.159629
HG	ret|e30|sess_close|rank@phase	ratio	ret|e30	ratio	sess_close			rank	phase	0	0	104167	4	0.062320	0.054520	0.066458	0.054129	0.000000	-0.594076	-1.310169	1.000000	0.048577	0.075299	15	0.000160	1		0	1.233369
HG	ret|e30|sess_close|rank@session	ratio	ret|e30	ratio	sess_close			rank	session	0	0	104168	4	0.027853	0.024309	0.048457	0.008053	0.019697	-0.246111	-0.383676	1.000000	0.002042	0.037375	151	0.000284	0		0	1.214416
HG	ret|e30|sess_close|winsor@phase	ratio	ret|e30	ratio	sess_close			winsor	phase	0	0	104168	4	0.032525	0.006433	0.033253	0.004878	0.157773	-0.656688	-1.328225	0.750000	-0.015489	0.010792	208	0.000420	0		0	1.205501
HG	ret|e30|sess_close|winsor@session	ratio	ret|e30	ratio	sess_close			winsor	session	0	0	104168	4	0.030205	0.007571	0.032617	-0.000206	0.952429	-0.282084	-0.404146	0.250000	-0.007174	0.016185	320	0.007143	0		0	1.187445
HG	retg|e30|sess_close|raw	ratio	retg|e30	ratio	sess_close			raw		0	0	41602	4	0.106359	0.050375	0.115920	0.237909	0.000000	0.262958	0.328176	1.000000	0.207970	0.264369	1	0.000153	1		0	0.569529
HG	retg|e30|sess_close|z@phase	ratio	retg|e30	ratio	sess_close			z	phase	0	0	41501	4	0.015013	-0.038361	0.040568	-0.016132	0.003360	0.117595	0.249644	0.750000	-0.052996	0.011378	131	0.000255	0		0	0.562716
HG	retg|e30|sess_close|z@session	ratio	retg|e30	ratio	sess_close			z	session	0	0	41593	4	-0.006717	-0.016816	0.003123	0.148078	0.000000	0.228572	0.283544	1.000000	0.126832	0.161890	7	0.000156	1		0	0.544805
HG	retg|e30|sess_close|rank@phase	ratio	retg|e30	ratio	sess_close			rank	phase	0	0	41543	4	0.153165	0.128986	0.177322	0.169743	0.000000	0.229187	0.363077	1.000000	0.157892	0.216483	5	0.000155	1		0	0.598950
HG	retg|e30|sess_close|rank@session	ratio	retg|e30	ratio	sess_close			rank	session	0	0	41596	4	0.084330	0.052446	0.106194	-0.040100	0.000000	0.092165	0.102001	1.000000	-0.084554	-0.013924	59	0.000187	1		0	0.568959
HG	retg|e30|sess_close|winsor@phase	ratio	retg|e30	ratio	sess_close			winsor	phase	0	0	41602	4	0.107633	0.038212	0.121466	0.017226	0.001730	0.180098	0.299044	0.500000	-0.028005	0.057063	123	0.000245	0		0	0.593155
HG	retg|e30|sess_close|winsor@session	ratio	retg|e30	ratio	sess_close			winsor	session	0	0	41602	4	0.083597	0.033922	0.115603	0.237723	0.000000	0.269428	0.337294	1.000000	0.212401	0.321218	2	0.000154	1		0	0.568372
HG	uw_share|sess_close|raw	path_shape	uw_share	ratio	sess_close			raw		0	0	104168	4	0.000410	-0.005110	0.006391	-0.000894	0.795717	-0.286824	-0.395174	0.500000	-0.044340	0.003260	304	0.002174	0		0	1.165030
HG	uw_share|sess_close|rank@phase	path_shape	uw_share	ratio	sess_close			rank	phase	0	0	104167	4	0.020521	0.008255	0.033363	-0.035089	0.000000	-0.618439	-1.314489	1.000000	-0.054982	-0.028034	35	0.000171	1		0	1.203591
HG	uw_share|sess_close|rank@session	path_shape	uw_share	ratio	sess_close			rank	session	0	0	104168	4	0.006023	-0.005855	0.011222	-0.006577	0.056832	-0.298158	-0.409648	0.750000	-0.018740	0.000448	167	0.000313	0		0	1.165367
HG	monotonicity|sess_close|raw	path_shape	monotonicity	ratio	sess_close			raw		0	0	104159	4	0.408785	0.322140	0.504225	0.005331	0.122678	-0.281967	-0.397502	0.750000	-0.001291	0.022845	196	0.000382	0		0	1.244946
HG	monotonicity|sess_close|rank@phase	path_shape	monotonicity	ratio	sess_close			rank	phase	0	0	104158	4	0.099721	0.074105	0.116013	0.022248	0.000000	-0.615028	-1.345990	1.000000	0.009815	0.059004	67	0.000192	1		0	1.240624
HG	monotonicity|sess_close|rank@session	path_shape	monotonicity	ratio	sess_close			rank	session	0	0	104159	4	0.382966	0.226428	0.569691	0.005992	0.082693	-0.280606	-0.415643	0.750000	-0.001148	0.016238	178	0.000336	0		0	1.267105
HG	time_to_peak|sess_close|raw	path_shape	time_to_peak	time	sess_close			raw		0	0	104168	4	0.437181	0.435120	0.473311	-0.000314	0.927508	-0.281305	-0.406627	0.500000	-0.003778	0.005000	319	0.006250	0		0	1.234729
HG	time_to_peak|sess_close|rank@phase	path_shape	time_to_peak	time	sess_close			rank	phase	0	0	104167	4	0.108743	0.088036	0.121044	-0.030409	0.000000	-0.641993	-1.350486	1.000000	-0.046209	-0.025841	41	0.000175	1		0	1.226047
HG	time_to_peak|sess_close|rank@session	path_shape	time_to_peak	time	sess_close			rank	session	0	0	104168	4	0.445425	0.434661	0.471531	-0.003766	0.275410	-0.282612	-0.393234	0.750000	-0.012162	0.003547	231	0.000521	0		0	1.240441
HG	giveback|sess_close|raw	path_shape	giveback	dollar	sess_close			raw		0	0	104168	4	0.398503	0.363043	0.457296	-0.002830	0.412484	-0.282240	-0.394809	0.500000	-0.009412	0.005182	256	0.000704	0		0	1.222589
HG	giveback|sess_close|rank@phase	path_shape	giveback	dollar	sess_close			rank	phase	0	0	104167	4	0.146071	0.117493	0.157840	0.005640	0.102441	-0.633241	-1.323028	0.750000	-0.032011	0.011331	189	0.000362	0		0	1.244439
HG	giveback|sess_close|rank@session	path_shape	giveback	dollar	sess_close			rank	session	0	0	104168	4	0.472079	0.455410	0.519223	-0.003235	0.348908	-0.281035	-0.396540	0.750000	-0.007586	0.012195	241	0.000581	0		0	1.250021
HG	mae_unwalled|sess_close|raw	path_shape	mae_unwalled	dollar	sess_close			raw		0	0	104168	4	0.316211	0.307553	0.337671	-0.004465	0.196003	-0.297547	-0.408947	0.750000	-0.011716	0.001734	214	0.000442	0		0	1.212179
HG	mae_unwalled|sess_close|rank@phase	path_shape	mae_unwalled	dollar	sess_close			rank	phase	0	0	104167	4	0.097459	0.092098	0.112576	0.032784	0.000000	-0.597405	-1.319475	1.000000	0.028295	0.052387	39	0.000174	1		0	1.254528
HG	mae_unwalled|sess_close|rank@session	path_shape	mae_unwalled	dollar	sess_close			rank	session	0	0	104168	4	0.327205	0.318222	0.341342	0.001929	0.576483	-0.266742	-0.385641	0.500000	-0.001046	0.014692	283	0.001136	0		0	1.257453
HG	cert_w1|h30|raw	certificate	cert_w1	dollar	h30			raw		0	0	103936	4	-0.014692	-0.058850	0.083161	0.005037	0.145088	-0.269146	-0.399948	0.750000	-0.011213	0.010462	203	0.000403	0		0	1.102267
HG	cert_w1|h30|z@phase	certificate	cert_w1	dollar	h30			z	phase	0	0	78228	4	0.002324	-0.002593	0.008068	0.013385	0.000781	-0.037755	-0.049431	0.750000	-0.002823	0.036613	118	0.000239	0		0	0.887360
HG	cert_w1|h30|z@session	certificate	cert_w1	dollar	h30			z	session	0	0	78451	4	0.003771	-0.000620	0.008265	0.003268	0.411525	-0.018050	-0.030946	0.500000	-0.006103	0.009321	255	0.000694	0		0	0.855355
HG	cert_w1|h30|rank@phase	certificate	cert_w1	dollar	h30			rank	phase	0	0	103935	4	-0.000789	-0.012599	0.015365	0.012420	0.000327	-0.628256	-1.330383	0.750000	-0.012432	0.021575	111	0.000231	0		0	1.155395
HG	cert_w1|h30|rank@session	certificate	cert_w1	dollar	h30			rank	session	0	0	103936	4	0.001495	-0.012486	0.012811	-0.001914	0.579852	-0.282360	-0.412009	0.750000	-0.027412	0.004139	284	0.001163	0		0	1.144507
HG	cert_w1|h60|raw	certificate	cert_w1	dollar	h60			raw		0	0	103684	4	0.005888	-0.060974	0.057760	0.002807	0.417273	-0.281670	-0.408993	0.500000	-0.015144	0.010272	258	0.000725	0		0	1.103108
HG	cert_w1|h60|z@phase	certificate	cert_w1	dollar	h60			z	phase	0	0	77854	4	0.007856	0.001589	0.014053	0.014494	0.000285	-0.031428	-0.062330	0.750000	-0.003812	0.027437	109	0.000229	0		0	0.932791
HG	cert_w1|h60|z@session	certificate	cert_w1	dollar	h60			z	session	0	0	78091	4	0.004680	0.001029	0.009154	0.004604	0.248477	-0.030453	-0.025439	0.750000	-0.004412	0.030899	225	0.000490	0		0	0.890872
HG	cert_w1|h60|rank@phase	certificate	cert_w1	dollar	h60			rank	phase	0	0	103683	4	0.009835	0.005312	0.018295	0.022964	0.000000	-0.610939	-1.342911	1.000000	0.013170	0.035635	65	0.000191	1		0	1.192251
HG	cert_w1|h60|rank@session	certificate	cert_w1	dollar	h60			rank	session	0	0	103684	4	0.002686	-0.002007	0.003464	0.002628	0.447548	-0.295235	-0.413584	0.500000	-0.002454	0.011716	264	0.000794	0		0	1.137485
HG	cert_w1|h120|raw	certificate	cert_w1	dollar	h120			raw		0	0	102558	4	-0.016929	-0.041509	0.042645	-0.000689	0.842955	-0.280885	-0.399651	0.250000	-0.013107	0.011865	309	0.002778	0		0	1.093286
HG	cert_w1|h120|z@phase	certificate	cert_w1	dollar	h120			z	phase	0	0	76660	4	0.008128	0.001388	0.017755	0.026307	0.000000	-0.030195	-0.056240	1.000000	0.017735	0.043560	66	0.000192	1		0	0.915304
HG	cert_w1|h120|z@session	certificate	cert_w1	dollar	h120			z	session	0	0	76862	4	0.001247	-0.005386	0.019045	0.003664	0.362234	-0.029623	-0.024285	0.750000	-0.009978	0.011048	249	0.000641	0		0	0.881622
HG	cert_w1|h120|rank@phase	certificate	cert_w1	dollar	h120			rank	phase	0	0	102557	4	0.006036	-0.001477	0.008866	0.030541	0.000000	-0.625641	-1.332948	1.000000	0.020537	0.050223	42	0.000175	1		0	1.165562
HG	cert_w1|h120|rank@session	certificate	cert_w1	dollar	h120			rank	session	0	0	102558	4	0.008569	-0.006182	0.019305	0.007353	0.034593	-0.271771	-0.417823	0.750000	-0.002514	0.033280	158	0.000296	0		0	1.138356
HG	cert_w1|phase_close|raw	certificate	cert_w1	dollar	phase_close			raw		0	0	104168	4	0.014909	-0.058226	0.048406	0.005128	0.137533	-0.296393	-0.402802	1.000000	0.000472	0.017367	202	0.000400	0		0	1.131114
HG	cert_w1|phase_close|z@phase	certificate	cert_w1	dollar	phase_close			z	phase	0	0	78197	4	0.021664	0.013965	0.026759	0.031279	0.000000	-0.011486	-0.053951	1.000000	0.014716	0.056720	53	0.000182	1		0	0.937433
HG	cert_w1|phase_close|z@session	certificate	cert_w1	dollar	phase_close			z	session	0	0	78277	4	0.002871	-0.014593	0.008259	0.001766	0.657759	-0.024241	-0.037061	0.750000	-0.008680	0.035080	291	0.001389	0		0	0.890998
HG	cert_w1|phase_close|rank@phase	certificate	cert_w1	dollar	phase_close			rank	phase	0	0	104167	4	0.024877	0.016810	0.027982	0.039024	0.000000	-0.619156	-1.351387	1.000000	0.027858	0.065018	31	0.000169	1		0	1.212502
HG	cert_w1|phase_close|rank@session	certificate	cert_w1	dollar	phase_close			rank	session	0	0	104168	4	0.002359	-0.005989	0.015105	0.006410	0.063419	-0.280193	-0.391620	0.750000	-0.000997	0.035805	169	0.000316	0		0	1.171773
HG	cert_w1|sess_close|raw	certificate	cert_w1	dollar	sess_close			raw		0	0	104168	4	0.003726	-0.068418	0.045378	-0.002649	0.443033	-0.284848	-0.412619	0.750000	-0.008312	0.001780	263	0.000781	0		0	1.123886
HG	cert_w1|sess_close|z@phase	certificate	cert_w1	dollar	sess_close			z	phase	0	0	77421	4	0.015959	0.003793	0.023019	0.027413	0.000000	-0.010624	-0.038555	1.000000	0.018370	0.091941	63	0.000189	1		0	0.928726
HG	cert_w1|sess_close|z@session	certificate	cert_w1	dollar	sess_close			z	session	0	0	77794	4	0.011611	0.006241	0.042818	0.011224	0.005036	0.020358	-0.016092	1.000000	0.006827	0.054655	136	0.000262	0		0	0.900604
HG	cert_w1|sess_close|rank@phase	certificate	cert_w1	dollar	sess_close			rank	phase	0	0	104167	4	0.033641	0.027363	0.047667	0.050008	0.000000	-0.587904	-1.322936	1.000000	0.040905	0.076062	21	0.000163	1		0	1.223006
HG	cert_w1|sess_close|rank@session	certificate	cert_w1	dollar	sess_close			rank	session	0	0	104168	4	0.014269	0.002939	0.028838	0.008347	0.015641	-0.250053	-0.386199	0.750000	-0.004567	0.052029	148	0.000279	0		0	1.200789
HG	maebudget_w50|h60|raw	mae_budget	maebudget_w50	dollar	h60			raw		0	0	103684	4	-0.017671	-0.040585	0.048437	0.002395	0.488887	-0.270377	-0.411084	0.750000	-0.017499	0.003781	269	0.000862	0		0	1.109879
HG	maebudget_w50|phase_close|raw	mae_budget	maebudget_w50	dollar	phase_close			raw		0	0	104168	4	0.025208	-0.080431	0.070519	0.004206	0.223190	-0.277830	-0.397239	0.750000	-0.005970	0.036073	220	0.000467	0		0	1.131292
HG	maebudget_w150|h60|raw	mae_budget	maebudget_w150	dollar	h60			raw		0	0	103684	4	-0.012183	-0.046121	0.084112	0.002700	0.435306	-0.288930	-0.386304	0.500000	-0.020082	0.009918	262	0.000769	0		0	1.115158
HG	maebudget_w150|phase_close|raw	mae_budget	maebudget_w150	dollar	phase_close			raw		0	0	104168	4	-0.026126	-0.052855	0.070898	0.002541	0.461753	-0.285658	-0.405329	0.750000	-0.005296	0.006751	266	0.000820	0		0	1.148445
HG	maebudget_w200|h60|raw	mae_budget	maebudget_w200	dollar	h60			raw		0	0	103684	4	-0.037020	-0.039867	0.054099	0.004600	0.183745	-0.268306	-0.397800	0.750000	-0.005258	0.009558	212	0.000435	0		0	1.109063
HG	maebudget_w200|phase_close|raw	mae_budget	maebudget_w200	dollar	phase_close			raw		0	0	104168	4	-0.045179	-0.076333	0.064989	-0.000003	0.999239	-0.286281	-0.416916	0.250000	-0.005441	0.013283	326	0.050000	0		0	1.107654
NKD	ret|e1|h30|raw	ratio	ret|e1	ratio	h30			raw		0	0	99290	4	-0.020634	-0.034348	-0.018426	-0.001406	0.689759	-0.251882	-0.329576	0.500000	-0.043515	0.005930	271	0.000893	0		0	1.612879
NKD	ret|e1|h30|z@phase	ratio	ret|e1	ratio	h30			z	phase	0	0	99263	4	-0.000656	-0.008604	0.001940	-0.007686	0.029118	-0.500119	-0.866519	1.000000	-0.022293	-0.002498	120	0.000242	0		0	1.215799
NKD	ret|e1|h30|z@session	ratio	ret|e1	ratio	h30			z	session	0	0	99290	4	-0.010695	-0.019882	0.003459	-0.002637	0.453905	-0.254168	-0.325694	0.750000	-0.017875	0.001041	231	0.000521	0		0	1.166075
NKD	ret|e1|h30|rank@phase	ratio	ret|e1	ratio	h30			rank	phase	0	0	99277	4	0.009440	-0.005458	0.017286	0.009657	0.006113	-0.491732	-0.856403	1.000000	0.004804	0.029010	90	0.000211	0		0	1.138066
NKD	ret|e1|h30|rank@session	ratio	ret|e1	ratio	h30			rank	session	0	0	99290	4	0.011549	0.001702	0.014576	0.008690	0.013590	-0.201630	-0.294427	1.000000	0.003354	0.049773	104	0.000224	0		0	1.154689
NKD	ret|e1|h30|winsor@phase	ratio	ret|e1	ratio	h30			winsor	phase	0	0	99290	4	-0.025805	-0.032317	-0.016348	-0.006106	0.083013	-0.492604	-0.864463	0.750000	-0.031922	0.000710	145	0.000275	0		0	1.152810
NKD	ret|e1|h30|winsor@session	ratio	ret|e1	ratio	h30			winsor	session	0	0	99290	4	-0.025418	-0.030192	-0.011937	-0.003432	0.329701	-0.238344	-0.326029	0.750000	-0.032605	0.003672	214	0.000442	0		0	1.134108
NKD	retg|e1|h30|raw	ratio	retg|e1	ratio	h30			raw		0	0	81390	4	0.002201	-0.021533	0.008512	-0.009272	0.016601	-0.185904	-0.279807	0.750000	-0.020907	0.006028	108	0.000228	0		0	1.002672
NKD	retg|e1|h30|z@phase	ratio	retg|e1	ratio	h30			z	phase	0	0	81333	4	0.007190	-0.001279	0.017796	-0.009516	0.014031	-0.407062	-0.719352	0.750000	-0.022904	0.006006	105	0.000225	0		0	1.463239
NKD	retg|e1|h30|z@session	ratio	retg|e1	ratio	h30			z	session	0	0	81390	4	0.002842	0.000792	0.009630	-0.010452	0.006928	-0.215225	-0.280495	0.750000	-0.014921	0.002995	92	0.000213	0		0	1.028502
NKD	retg|e1|h30|rank@phase	ratio	retg|e1	ratio	h30			rank	phase	0	0	81352	4	0.004342	-0.022715	0.013163	0.005851	0.130951	-0.426665	-0.681283	1.000000	0.000668	0.017746	162	0.000303	0		0	0.949813
NKD	retg|e1|h30|rank@session	ratio	retg|e1	ratio	h30			rank	session	0	0	81390	4	0.002827	-0.021721	0.010745	0.008131	0.035677	-0.187070	-0.258900	1.000000	0.005984	0.022954	126	0.000249	0		0	0.946792
NKD	retg|e1|h30|winsor@phase	ratio	retg|e1	ratio	h30			winsor	phase	0	0	81390	4	-0.004701	-0.021112	0.008326	-0.016316	0.000025	-0.410820	-0.718313	0.750000	-0.026046	0.001739	53	0.000182	1		0	0.997834
NKD	retg|e1|h30|winsor@session	ratio	retg|e1	ratio	h30			winsor	session	0	0	81390	4	0.000387	-0.016899	0.008260	-0.009567	0.013453	-0.169888	-0.266188	0.750000	-0.017776	0.004588	103	0.000223	0		0	0.986884
NKD	ret|e5|h30|raw	ratio	ret|e5	ratio	h30			raw		0	0	99290	4	0.005587	-0.008588	0.011267	-0.005602	0.111665	-0.248084	-0.322870	1.000000	-0.022926	-0.003227	156	0.000292	0		0	1.177281
NKD	ret|e5|h30|z@phase	ratio	ret|e5	ratio	h30			z	phase	0	0	99249	4	0.013916	0.007624	0.022091	-0.001679	0.633714	-0.522255	-0.850251	0.500000	-0.004541	0.004856	259	0.000735	0		0	1.206839
NKD	ret|e5|h30|z@session	ratio	ret|e5	ratio	h30			z	session	0	0	99290	4	0.018360	0.007756	0.022083	-0.003737	0.288614	-0.222451	-0.328784	0.750000	-0.011143	0.003693	207	0.000417	0		0	1.663173
NKD	ret|e5|h30|rank@phase	ratio	ret|e5	ratio	h30			rank	phase	0	0	99277	4	0.001211	-0.013226	0.011260	0.004657	0.186165	-0.489274	-0.853206	0.750000	-0.004865	0.022705	176	0.000331	0		0	1.155408
NKD	ret|e5|h30|rank@session	ratio	ret|e5	ratio	h30			rank	session	0	0	99290	4	-0.000748	-0.014651	0.005782	0.006028	0.086901	-0.218949	-0.302580	1.000000	0.003248	0.032599	146	0.000276	0		0	1.108332
NKD	ret|e5|h30|winsor@phase	ratio	ret|e5	ratio	h30			winsor	phase	0	0	99290	4	0.005768	-0.012385	0.013837	-0.007184	0.041400	-0.497275	-0.860828	1.000000	-0.011288	-0.005597	131	0.000255	0		0	1.165772
NKD	ret|e5|h30|winsor@session	ratio	ret|e5	ratio	h30			winsor	session	0	0	99290	4	0.009198	-0.009974	0.012713	-0.004488	0.202523	-0.233090	-0.331814	1.000000	-0.017480	-0.000307	180	0.000340	0		0	1.158838
NKD	retg|e5|h30|raw	ratio	retg|e5	ratio	h30			raw		0	0	39618	4	0.061730	0.035199	0.084441	-0.008077	0.138049	-0.076274	-0.135246	0.750000	-0.021261	0.031245	164	0.000307	0		0	0.531266
NKD	retg|e5|h30|z@phase	ratio	retg|e5	ratio	h30			z	phase	0	0	39366	4	0.012572	0.000659	0.028083	-0.004917	0.369984	-0.123158	-0.227580	0.750000	-0.014239	0.000039	220	0.000467	0		0	0.501093
NKD	retg|e5|h30|z@session	ratio	retg|e5	ratio	h30			z	session	0	0	39615	4	0.049941	0.018962	0.070047	-0.013173	0.015568	-0.101573	-0.132904	1.000000	-0.032205	-0.005037	106	0.000226	0		0	0.522244
NKD	retg|e5|h30|rank@phase	ratio	retg|e5	ratio	h30			rank	phase	0	0	39397	4	0.024106	0.022278	0.032482	0.005036	0.358343	-0.154345	-0.211941	0.750000	-0.019303	0.023011	218	0.000459	0		0	0.536391
NKD	retg|e5|h30|rank@session	ratio	retg|e5	ratio	h30			rank	session	0	0	39615	4	0.048761	0.038876	0.057845	0.002220	0.683517	-0.066574	-0.126308	0.500000	-0.011107	0.027277	269	0.000862	0		0	0.531001
NKD	retg|e5|h30|winsor@phase	ratio	retg|e5	ratio	h30			winsor	phase	0	0	39618	4	0.061819	0.035033	0.094700	-0.011968	0.029047	-0.149765	-0.223630	1.000000	-0.021689	-0.000266	119	0.000240	0		0	0.548317
NKD	retg|e5|h30|winsor@session	ratio	retg|e5	ratio	h30			winsor	session	0	0	39618	4	0.061956	0.028215	0.091583	-0.005088	0.350225	-0.090300	-0.139626	0.250000	-0.026939	0.027198	217	0.000455	0		0	0.525242
NKD	ret|e15|h30|raw	ratio	ret|e15	ratio	h30			raw		0	0	99290	4	-0.003749	-0.017305	0.007737	-0.001519	0.666155	-0.246594	-0.318372	0.750000	-0.004820	0.018036	266	0.000820	0		0	1.083917
NKD	ret|e15|h30|z@phase	ratio	ret|e15	ratio	h30			z	phase	0	0	99249	4	0.006116	-0.004939	0.013935	0.001639	0.641749	-0.502941	-0.847074	0.750000	-0.006291	0.014075	262	0.000769	0		0	1.138894
NKD	ret|e15|h30|z@session	ratio	ret|e15	ratio	h30			z	session	0	0	99290	4	-0.006068	-0.008689	0.000574	-0.003626	0.303083	-0.215061	-0.299445	0.750000	-0.008006	0.018870	209	0.000424	0		0	1.122766
NKD	ret|e15|h30|rank@phase	ratio	ret|e15	ratio	h30			rank	phase	0	0	99277	4	-0.004296	-0.006919	0.011219	-0.000448	0.898850	-0.502765	-0.859929	0.500000	-0.002563	0.015988	306	0.002381	0		0	1.142113
NKD	ret|e15|h30|rank@session	ratio	ret|e15	ratio	h30			rank	session	0	0	99290	4	-0.004652	-0.022013	0.006380	-0.001389	0.693353	-0.227816	-0.312919	0.750000	-0.003426	0.016650	273	0.000926	0		0	1.106161
NKD	ret|e15|h30|winsor@phase	ratio	ret|e15	ratio	h30			winsor	phase	0	0	99290	4	-0.006863	-0.018999	0.006272	-0.004247	0.227946	-0.512720	-0.855469	0.750000	-0.007062	0.016378	185	0.000352	0		0	1.118897
NKD	ret|e15|h30|winsor@session	ratio	ret|e15	ratio	h30			winsor	session	0	0	99290	4	-0.007458	-0.015013	0.013243	-0.003989	0.257316	-0.233685	-0.324838	0.750000	-0.006241	0.015526	193	0.000373	0		0	1.094418
NKD	retg|e15|h30|raw	ratio	retg|e15	ratio	h30			raw		0	0	6216	4	0.054372	0.015861	0.155685	-0.002880	0.832949	0.361267	0.459921	0.500000	-0.097397	0.015748	294	0.001515	0		0	0.140707
NKD	retg|e15|h30|z@phase	ratio	retg|e15	ratio	h30			z	phase	0	0	5909	4	-0.015674	-0.046598	0.042497	-0.018109	0.199796	0.422483	0.545780	0.750000	-0.143238	0.024294	179	0.000338	0		0	0.139587
NKD	retg|e15|h30|z@session	ratio	retg|e15	ratio	h30			z	session	0	0	6087	4	0.003866	-0.040962	0.039263	-0.023061	0.091445	0.328492	0.429212	0.750000	-0.068641	0.119520	147	0.000278	0		0	0.131364
NKD	retg|e15|h30|rank@phase	ratio	retg|e15	ratio	h30			rank	phase	0	0	5941	4	0.014318	-0.016211	0.069790	0.014117	0.316594	0.426558	0.564215	0.750000	-0.054585	0.076997	212	0.000435	0		0	0.132268
NKD	retg|e15|h30|rank@session	ratio	retg|e15	ratio	h30			rank	session	0	0	6101	4	0.026202	0.010113	0.054689	0.018111	0.184664	0.371891	0.462606	0.750000	-0.010814	0.089551	175	0.000329	0		0	0.140550
NKD	retg|e15|h30|winsor@phase	ratio	retg|e15	ratio	h30			winsor	phase	0	0	6216	4	0.052156	0.030440	0.150646	-0.016361	0.245733	0.422131	0.545128	0.500000	-0.106675	0.053389	189	0.000362	0		0	0.144029
NKD	retg|e15|h30|winsor@session	ratio	retg|e15	ratio	h30			winsor	session	0	0	6216	4	0.050432	0.032213	0.153257	-0.011569	0.396818	0.365109	0.471240	0.750000	-0.056681	0.035530	225	0.000490	0		0	0.138814
NKD	ret|e30|h30|raw	ratio	ret|e30	ratio	h30			raw		0	0	99290	4	-0.007356	-0.024455	-0.003607	-0.007415	0.035217	-0.239016	-0.311632	0.750000	-0.013390	0.022128	125	0.000248	0		0	1.083230
NKD	ret|e30|h30|z@phase	ratio	ret|e30	ratio	h30			z	phase	0	0	99249	4	0.001006	-0.012134	0.009380	-0.001043	0.767119	-0.485999	-0.844588	0.500000	-0.007036	0.019047	283	0.001136	0		0	1.132188
NKD	ret|e30|h30|z@session	ratio	ret|e30	ratio	h30			z	session	0	0	99290	4	-0.004259	-0.006994	-0.001045	-0.001437	0.683300	-0.238053	-0.311446	0.750000	-0.005007	0.033793	268	0.000847	0		0	1.117537
NKD	ret|e30|h30|rank@phase	ratio	ret|e30	ratio	h30			rank	phase	0	0	99277	4	-0.002210	-0.004195	0.004606	0.001301	0.711952	-0.492549	-0.848092	0.500000	-0.000903	0.012830	277	0.001000	0		0	1.134618
NKD	ret|e30|h30|rank@session	ratio	ret|e30	ratio	h30			rank	session	0	0	99290	4	-0.004627	-0.017871	0.007771	-0.000194	0.956011	-0.225880	-0.301778	0.500000	-0.006234	0.031380	315	0.004167	0		0	1.100344
NKD	ret|e30|h30|winsor@phase	ratio	ret|e30	ratio	h30			winsor	phase	0	0	99290	4	-0.000187	-0.021241	0.007809	-0.000738	0.833967	-0.497460	-0.851987	0.500000	-0.006293	0.010271	295	0.001563	0		0	1.087262
NKD	ret|e30|h30|winsor@session	ratio	ret|e30	ratio	h30			winsor	session	0	0	99290	4	-0.000273	-0.021281	0.006400	-0.002791	0.428048	-0.238892	-0.314631	0.500000	-0.011240	0.031391	227	0.000500	0		0	1.095935
