# PORT_M2_SHEETS_SPEC.md CC-M2-13.3 SESSION-SIDE STATE probe (ceiling census + causal day-side estimators, mirror-law tested) (spec_sha16=19fedc9231ba9f0e)
# params_hash=cd234e93d01ac530b9a0c5f752af2cb19fee3411ae5058c67315dface142bedc
# CC-M2-13.3 session-side state probe
# capture = realised / one-position DP ceiling over every candidate of the session
# the ORACLE arms are HINDSIGHT by construction — they are the concept's ceiling, never a rule
asset	d8	era	n_candidates	n_winners	n_win_long	n_win_short	oracle_side	release_day	dp_ceiling_usd	core_realised	core_oracle_realised	core_oracle_mirror_realised	e1_side	e2_side	e3_side
SI	20240502	FIT	440	38	32	6	1	0	5810.000000	1222.500000	1222.500000	-1777.500000	1	-1	-1
SI	20240503	FIT	615	64	42	22	1	1	3285.000000	527.500000	527.500000	1207.500000	-1	-1	1
SI	20240506	FIT	394	39	39	0	1	0	5197.500000	1155.000000	4635.000000	-3020.000000	-1	1	1
SI	20240507	FIT	276	3	0	3	-1	0	2485.000000	102.500000	102.500000	-930.000000	-1	-1	1
SI	20240508	FIT	268	0	0	0	0	0	2510.000000	1077.500000			-1	-1	-1
SI	20240509	FIT	301	65	65	0	1	0	5422.500000	-2595.000000	3702.500000	-2790.000000	1	1	0
SI	20240510	FIT	488	35	0	35	-1	0	4510.000000	-3617.500000	-930.000000	-1055.000000	1	1	-1
SI	20240513	FIT	442	0	0	0	0	0	1622.500000	-772.500000			-1	-1	1
SI	20240514	FIT	512	73	73	0	1	0	3747.500000	1565.000000	2495.000000	-1577.500000	1	1	-1
SI	20240515	FIT	741	74	74	0	1	1	7385.000000	5555.000000	5555.000000	-4650.000000	-1	1	-1
SI	20240516	FIT	566	26	8	18	-1	0	4160.000000	1247.500000	1927.500000	-627.500000	1	1	-1
SI	20240517	FIT	558	99	99	0	1	0	10660.000000	-6510.000000	0.000000	-6510.000000	-1	1	1
SI	20240520	FIT	1522	82	51	31	1	0	8710.000000	-355.000000	1727.500000	-1645.000000	-1	1	1
SI	20240521	FIT	981	67	41	26	1	0	8722.500000	1590.000000	47.500000	2170.000000	1	-1	-1
SI	20240522	FIT	724	83	0	83	-1	0	7585.000000	-6047.500000	-1427.500000	-5730.000000	1	-1	1
SI	20240523	FIT	682	41	0	41	-1	0	6985.000000	3687.500000	2855.000000	-1605.000000	1	-1	1
SI	20240524	FIT	343	8	6	2	1	0	3785.000000	777.500000	777.500000	1070.000000	1	1	1
SI	20240527	FIT	302	32	32	0	1	0	5972.500000	-2875.000000	4327.500000	-3720.000000	1	1	1
SI	20240528	FIT	581	38	38	0	1	0	6647.500000	92.500000	2895.000000	92.500000	1	-1	-1
SI	20240529	FIT	506	19	9	10	-1	0	4672.500000	212.500000	-365.000000	-352.500000	-1	-1	-1
SI	20240530	FIT	717	56	0	56	-1	0	6872.500000	-1872.500000	2600.000000	-2782.500000	-1	-1	-1
SI	20240531	FIT	600	62	0	62	-1	0	9572.500000	4655.000000	4655.000000	-4085.000000	-1	1	1
SI	20240603	FIT	615	45	45	0	1	0	5347.500000	-4012.500000	360.000000	-3082.500000	-1	-1	1
SI	20240604	FIT	612	22	0	22	-1	0	7935.000000	1322.500000	1322.500000	-1552.500000	1	-1	1
SI	20240605	FIT	353	18	18	0	1	0	4472.500000	2385.000000	2385.000000	-1860.000000	-1	1	-1
SI	20240606	FIT	354	37	37	0	1	0	8172.500000	-4017.500000	5332.500000	-4017.500000	1	1	1
SI	20240607	FIT	630	66	0	66	-1	1	12647.500000	-4510.000000	6827.500000	-5940.000000	-1	-1	1
SI	20240610	FIT	250	19	19	0	1	0	4247.500000	-1602.500000	807.500000	-1602.500000	1	1	1
SI	20240611	FIT	360	21	0	21	-1	0	5122.500000	4660.000000	3622.500000	-837.500000	-1	-1	1
SI	20240612	FIT	505	22	4	18	-1	1	3335.000000	2115.000000	480.000000	2115.000000	1	1	1
SI	20240613	FIT	431	40	6	34	-1	0	4972.500000	1787.500000	-170.000000	1062.500000	-1	-1	1
SI	20240614	FIT	281	15	15	0	1	0	4497.500000	-1552.500000	-622.500000	-930.000000	-1	1	-1
SI	20240617	FIT	235	26	21	5	1	0	4660.000000	52.500000	52.500000	-622.500000	-1	-1	1
SI	20240618	FIT	391	49	42	7	1	0	5535.000000	-1860.000000	2982.500000	-1860.000000	1	-1	-1
SI	20240619	FIT	179	19	19	0	1	0	2935.000000	1465.000000	1465.000000	0.000000	-1	-1	0
SI	20240620	FIT	355	33	33	0	1	0	6447.500000	517.500000	1447.500000	-2350.000000	1	1	1
SI	20240621	FIT	371	59	0	59	-1	0	7872.500000	1812.500000	3970.000000	-5877.500000	-1	-1	1
SI	20240624	FIT	258	0	0	0	0	0	1647.500000	-55.000000			1	1	-1
SI	20240625	FIT	310	24	0	24	-1	0	5210.000000	3592.500000	3432.500000	-1742.500000	-1	1	-1
SI	20240626	FIT	280	13	4	9	-1	0	3322.500000	1227.500000	0.000000	1227.500000	-1	-1	1
SI	20240627	FIT	283	3	0	3	-1	0	2135.000000	407.500000	202.500000	407.500000	1	1	1
SI	20240628	FIT	320	40	13	27	-1	0	5110.000000	1015.000000	352.500000	1015.000000	-1	1	-1
SI	20240701	FIT	356	15	15	0	1	0	2722.500000	-422.500000	1040.000000	-717.500000	-1	1	1
SI	20240702	FIT	368	25	12	13	-1	0	2110.000000	-1415.000000	-1415.000000	1295.000000	-1	-1	1
SI	20240703	FIT	389	31	31	0	1	0	4897.500000	-1477.500000	0.000000	-1477.500000	1	1	1
SI	20240704	FIT	195	6	0	6	-1	0	2035.000000	-930.000000	0.000000	-930.000000	-1	-1	-1
SI	20240705	FIT	589	63	62	1	1	1	5847.500000	3690.000000	4620.000000	-4650.000000	1	1	-1
SI	20240708	FIT	424	38	7	31	-1	0	4897.500000	822.500000	602.500000	-2570.000000	-1	-1	-1
SI	20240709	FIT	463	31	13	18	-1	0	3397.500000	-1657.500000	1470.000000	-1657.500000	1	1	-1
SI	20240710	FIT	370	22	0	22	-1	0	2547.500000	-465.000000	1390.000000	-622.500000	1	1	-1
SI	20240711	FIT	573	21	20	1	1	1	4110.000000	2470.000000	2470.000000	-360.000000	1	1	-1
SI	20240712	FIT	499	49	27	22	1	0	5397.500000	-152.500000	1745.000000	-152.500000	-1	-1	0
SI	20240715	FIT	437	26	0	26	-1	0	4422.500000	-540.000000	-540.000000	-1860.000000	-1	-1	1
SI	20240716	FIT	461	48	48	0	1	0	5860.000000	2002.500000	2002.500000	-697.500000	1	1	0
SI	20240717	FIT	639	69	0	69	-1	0	6722.500000	-1660.000000	5147.500000	-4055.000000	1	-1	-1
SI	20240718	FIT	400	70	0	70	-1	0	4747.500000	-1437.500000	45.000000	-1712.500000	1	1	-1
SI	20240719	FIT	512	33	16	17	-1	0	4710.000000	125.000000	777.500000	-987.500000	-1	-1	-1
SI	20240722	FIT	409	44	28	16	1	0	4110.000000	1902.500000	1902.500000	0.000000	1	-1	-1
SI	20240723	FIT	315	46	30	16	1	0	5672.500000	3422.500000	2802.500000	835.000000	1	-1	-1
SI	20240724	FIT	374	18	0	18	-1	0	4335.000000	-795.000000	1910.000000	-870.000000	1	1	0
SI	20240725	FIT	872	77	35	42	-1	0	7322.500000	-5140.000000	-922.500000	-5140.000000	-1	-1	-1
SI	20240726	FIT	341	14	3	11	-1	0	3335.000000	-390.000000	602.500000	822.500000	-1	-1	-1
SI	20240729	FIT	421	29	24	5	1	0	3860.000000	-400.000000	-607.500000	207.500000	-1	1	-1
SI	20240730	FIT	448	44	44	0	1	0	4435.000000	-895.000000	1207.500000	-2102.500000	-1	1	-1
SI	20240731	FIT	519	67	67	0	1	1	3785.000000	3110.000000	3015.000000	-3625.000000	1	1	1
SI	20240801	FIT	556	50	6	44	-1	0	4497.500000	1330.000000	1827.500000	-2692.500000	-1	-1	1
SI	20240802	FIT	867	77	31	46	-1	1	7247.500000	1365.000000	2740.000000	1365.000000	-1	1	1
SI	20240805	FIT	1223	138	57	81	-1	0	13160.000000	5160.000000	6395.000000	-1435.000000	-1	-1	1
SI	20240806	FIT	467	40	9	31	-1	0	5635.000000	2330.000000	2330.000000	995.000000	1	-1	1
SI	20240807	FIT	325	23	0	23	-1	0	5222.500000	-3482.500000	-892.500000	-1607.500000	-1	1	-1
SI	20240808	FIT	381	35	35	0	1	0	5547.500000	-120.000000	1870.000000	-2920.000000	1	1	-1
SI	20240809	FIT	304	2	0	2	-1	0	2247.500000	172.500000	1077.500000	172.500000	1	-1	1
SI	20240812	FIT	282	34	34	0	1	0	5185.000000	57.500000	952.500000	57.500000	-1	1	1
SI	20240813	FIT	342	28	22	6	1	0	3585.000000	-885.000000	47.500000	45.000000	-1	-1	-1
SI	20240814	FIT	421	30	13	17	-1	1	3735.000000	2402.500000	2402.500000	-200.000000	1	1	1
SI	20240815	FIT	448	46	46	0	1	0	5597.500000	-1745.000000	1590.000000	-1745.000000	-1	1	-1
SI	20240816	FIT	329	45	45	0	1	0	5935.000000	-3720.000000	3552.500000	-2790.000000	-1	-1	1
SI	20240819	FIT	400	44	44	0	1	0	5685.000000	2002.500000	2002.500000	-1860.000000	-1	-1	1
SI	20240820	FIT	430	36	5	31	-1	0	5122.500000	-3462.500000	2232.500000	-3462.500000	-1	1	-1
SI	20240821	FIT	380	28	28	0	1	0	3135.000000	567.500000	567.500000	0.000000	1	1	1
SI	20240822	FIT	445	56	0	56	-1	0	5060.000000	2002.500000	2932.500000	-2607.500000	-1	-1	-1
SI	20240823	FIT	471	55	55	0	1	0	5310.000000	2495.000000	2495.000000	-1860.000000	1	1	-1
SI	20240826	FIT	358	18	11	7	1	0	3710.000000	-515.000000	415.000000	-930.000000	-1	1	1
SI	20240827	FIT	290	0	0	0	0	0	2447.500000	707.500000			1	-1	1
SI	20240828	FIT	398	52	0	52	-1	0	5047.500000	-955.000000	995.000000	-955.000000	-1	-1	1
SI	20240829	FIT	366	17	17	0	1	0	3335.000000	-1540.000000	-610.000000	-930.000000	1	1	1
SI	20240830	FIT	450	37	0	37	-1	0	4722.500000	-2995.000000	-205.000000	-2790.000000	-1	-1	-1
SI	20240902	FIT	235	14	2	12	-1	0	3997.500000	2240.000000	2332.500000	-1952.500000	-1	-1	-1
SI	20240903	FIT	452	38	17	21	-1	0	3647.500000	1307.500000	1307.500000	-615.000000	-1	-1	-1
SI	20240904	FIT	373	16	16	0	1	0	3347.500000	640.000000	640.000000	-685.000000	-1	1	-1
SI	20240905	FIT	407	13	6	7	-1	0	4247.500000	-452.500000	-452.500000	445.000000	-1	1	-1
SI	20240906	FIT	780	75	4	71	-1	1	7147.500000	-3497.500000	5147.500000	-3560.000000	-1	1	-1
SI	20240909	FIT	361	18	18	0	1	0	3510.000000	-677.500000	1740.000000	-1752.500000	-1	1	0
SI	20240910	FIT	352	15	15	0	1	0	3047.500000	-90.000000	-390.000000	-90.000000	-1	1	-1
SI	20240911	FIT	604	20	20	0	1	1	5747.500000	1577.500000	1565.000000	-997.500000	1	1	-1
SI	20240912	FIT	444	78	78	0	1	0	7060.000000	-2307.500000	245.000000	-2552.500000	-1	1	1
SI	20240913	FIT	460	24	24	0	1	0	5072.500000	3085.000000	3340.000000	-1185.000000	1	1	1
SI	20240916	FIT	351	10	3	7	-1	0	3072.500000	997.500000	945.000000	-907.500000	1	1	0
SI	20240917	FIT	433	10	0	10	-1	0	2460.000000	-1240.000000	-690.000000	170.000000	1	-1	-1
SI	20240918	FIT	985	49	18	31	-1	1	6522.500000	-1427.500000	-930.000000	-1427.500000	-1	-1	-1
SI	20240919	FIT	649	57	28	29	-1	0	8347.500000	2100.000000	97.500000	3030.000000	1	1	1
SI	20240920	FIT	425	18	14	4	1	0	4135.000000	-422.500000	-782.500000	-422.500000	1	1	-1
SI	20240923	FIT	478	33	2	31	-1	0	3972.500000	-3100.000000	-152.500000	-3100.000000	-1	-1	1
SI	20240924	FIT	560	48	48	0	1	0	8072.500000	-3865.000000	715.000000	-4657.500000	1	1	-1
SI	20240925	FIT	509	18	0	18	-1	0	4835.000000	-655.000000	1362.500000	-757.500000	1	-1	1
SI	20240926	FIT	722	38	6	32	-1	0	6485.000000	-4397.500000	2240.000000	-3467.500000	-1	1	-1
SI	20240927	FIT	633	53	3	50	-1	0	5347.500000	-2700.000000	2365.000000	-2700.000000	-1	-1	0
SI	20240930	FIT	595	20	4	16	-1	0	4897.500000	-1065.000000	-110.000000	-260.000000	1	-1	1
SI	20241001	FIT	482	39	7	32	-1	0	3722.500000	242.500000	10.000000	232.500000	1	1	-1
SI	20241002	FIT	409	44	28	16	1	0	3547.500000	-220.000000	0.000000	-220.000000	-1	1	-1
SI	20241003	FIT	505	40	40	0	1	0	4272.500000	2595.000000	2595.000000	-1227.500000	-1	-1	-1
SI	20241004	FIT	710	58	31	27	1	1	5022.500000	2077.500000	2077.500000	1135.000000	1	1	-1
SI	20241007	FIT	448	24	0	24	-1	0	4472.500000	-2807.500000	0.000000	-2807.500000	-1	-1	1
SI	20241008	FIT	754	85	16	69	-1	0	7897.500000	262.500000	4592.500000	-4077.500000	-1	-1	-1
SI	20241009	FIT	393	6	3	3	0	0	3072.500000	927.500000			-1	1	-1
SI	20241010	FIT	498	33	33	0	1	1	4360.000000	-1702.500000	2865.000000	-1672.500000	-1	1	-1
SI	20241011	FIT	295	16	16	0	1	0	3372.500000	-1860.000000	0.000000	-1860.000000	1	1	-1
SI	20241014	FIT	436	38	14	24	-1	0	6047.500000	3572.500000	277.500000	1385.000000	-1	-1	-1
SI	20241015	FIT	432	47	47	0	1	0	4247.500000	-1860.000000	0.000000	-1860.000000	-1	-1	1
SI	20241016	FIT	419	30	13	17	-1	0	4472.500000	922.500000	922.500000	-242.500000	1	1	-1
SI	20241017	FIT	499	35	17	18	-1	0	5035.000000	-352.500000	2465.000000	-2790.000000	1	1	1
SI	20241018	FIT	507	80	80	0	1	0	10197.500000	-4922.500000	657.500000	-5580.000000	1	1	0
SI	20241021	FIT	695	23	6	17	-1	0	4822.500000	-3440.000000	-575.000000	-1302.500000	1	1	1
SI	20241022	FIT	478	54	54	0	1	0	5572.500000	2435.000000	3365.000000	-5580.000000	1	1	1
SI	20241023	FIT	518	51	2	49	-1	0	5997.500000	-5257.500000	4290.000000	-5477.500000	-1	-1	0
SI	20241024	FIT	421	32	14	18	-1	0	5460.000000	-2492.500000	970.000000	-2492.500000	1	1	-1
SI	20241025	FIT	375	23	19	4	1	0	5147.500000	-775.000000	0.000000	-775.000000	-1	-1	0
SI	20241028	FIT	437	27	20	7	1	0	4810.000000	-755.000000	-930.000000	-755.000000	-1	-1	-1
SI	20241029	FIT	501	44	44	0	1	0	4222.500000	-1290.000000	1420.000000	-1290.000000	1	1	-1
SI	20241030	FIT	452	30	10	20	-1	0	3535.000000	-1137.500000	997.500000	-1495.000000	-1	-1	-1
SI	20241031	FIT	413	42	0	42	-1	0	6910.000000	3827.500000	4532.500000	-4847.500000	-1	-1	1
SI	20241101	FIT	395	33	0	33	-1	1	4997.500000	-1565.000000	2510.000000	-1860.000000	1	1	1
SI	20241104	FIT	337	31	5	26	-1	0	4847.500000	2065.000000	-130.000000	2195.000000	-1	1	-1
SI	20241105	FIT	284	2	0	2	-1	0	2905.000000	847.500000	102.500000	590.000000	1	1	0
SI	20241106	FIT	905	66	16	50	-1	0	12847.500000	-4337.500000	5717.500000	-4337.500000	-1	-1	-1
SI	20241107	FIT	449	37	37	0	1	1	5722.500000	-3112.500000	-322.500000	-2790.000000	-1	-1	-1
SI	20241108	FIT	397	37	0	37	-1	0	5555.000000	410.000000	2270.000000	-2177.500000	-1	-1	1
SI	20241111	FIT	465	25	7	18	-1	0	4967.500000	-3005.000000	2152.500000	-1780.000000	-1	1	-1
SI	20241112	FIT	348	24	17	7	1	0	4755.000000	-2120.000000	1815.000000	-2290.000000	-1	-1	-1
SI	20241113	FIT	375	45	0	45	-1	1	4805.000000	1597.500000	1597.500000	-1860.000000	1	1	1
SI	20241114	FIT	452	39	39	0	1	0	6192.500000	-900.000000	1590.000000	-900.000000	1	-1	-1
SI	20241115	FIT	404	44	7	37	-1	0	5160.000000	2052.500000	2432.500000	-3170.000000	1	1	-1
SI	20241118	FIT	275	19	19	0	1	0	4447.500000	-1235.000000	0.000000	-1235.000000	1	1	1
SI	20241119	FIT	305	1	1	0	1	0	2597.500000	-40.000000	-40.000000	-930.000000	1	1	0
SI	20241120	FIT	289	24	0	24	-1	0	3617.500000	-492.500000	1570.000000	-492.500000	-1	-1	1
SI	20241121	FIT	349	17	0	17	-1	0	4505.000000	-1565.000000	-1860.000000	-635.000000	1	1	1
SI	20241122	FIT	366	25	25	0	1	0	4397.500000	420.000000	15.000000	420.000000	1	1	-1
SI	20241125	FIT	589	75	1	74	-1	0	6960.000000	-5990.000000	4190.000000	-5990.000000	1	-1	-1
SI	20241126	FIT	368	13	13	0	1	0	3455.000000	1152.500000	1152.500000	0.000000	-1	1	-1
SI	20241127	FIT	371	23	0	23	-1	0	5047.500000	60.000000	0.000000	60.000000	1	1	1
SI	20241128	FIT	214	3	2	1	1	0	3022.500000	-3020.000000	-1252.500000	-372.500000	-1	-1	-1
SI	20241129	FIT	283	17	12	5	1	0	4035.000000	-930.000000	-930.000000	0.000000	1	1	1
SI	20241202	FIT	359	10	1	9	-1	0	3692.500000	-2082.500000	-222.500000	-1860.000000	-1	-1	1
SI	20241203	FIT	360	37	37	0	1	0	3822.500000	240.000000	1170.000000	-1035.000000	1	1	1
SI	20241204	FIT	430	30	30	0	1	0	4860.000000	3135.000000	3135.000000	-1065.000000	1	-1	-1
SI	20241205	FIT	388	13	13	0	1	0	2447.500000	1127.500000	-1140.000000	1127.500000	-1	1	-1
SI	20241206	FIT	535	28	14	14	0	1	4322.500000	685.000000			-1	-1	-1
SI	20241209	FIT	599	71	33	38	-1	0	6135.000000	-195.000000	-1305.000000	1207.500000	-1	1	1
SI	20241210	FIT	331	0	0	0	0	0	2205.000000	-722.500000			1	1	1
SI	20241211	FIT	503	40	18	22	-1	1	3510.000000	-882.500000	-1027.500000	1765.000000	1	-1	1
SI	20241212	FIT	502	90	0	90	-1	0	9505.000000	-6035.000000	5365.000000	-5105.000000	1	1	-1
SI	20241213	FIT	329	13	3	10	-1	0	2992.500000	-1215.000000	645.000000	-1860.000000	1	-1	-1
SI	20241216	FIT	241	0	0	0	0	0	1547.500000	707.500000			1	1	-1
SI	20241217	FIT	331	23	18	5	1	0	3997.500000	1457.500000	1457.500000	-930.000000	-1	-1	-1
SI	20241218	FIT	479	63	0	63	-1	1	6192.500000	4770.000000	4770.000000	-930.000000	-1	-1	-1
SI	20241219	FIT	417	20	12	8	1	0	4097.500000	-3612.500000	-1570.000000	-822.500000	1	1	1
SI	20241220	FIT	318	52	52	0	1	0	6160.000000	4615.000000	4615.000000	-3720.000000	-1	-1	-1
SI	20241223	FIT	245	2	2	0	1	0	2897.500000	-1397.500000	1007.500000	-1397.500000	1	1	-1
SI	20241224	FIT	162	0	0	0	0	0	1385.000000	432.500000			1	-1	-1
SI	20241226	FIT	247	2	2	0	1	0	2497.500000	-80.000000	0.000000	-80.000000	-1	1	1
SI	20241227	FIT	297	7	0	7	-1	0	2935.000000	-205.000000	0.000000	-205.000000	-1	-1	-1
SI	20241230	FIT	329	32	0	32	-1	0	4247.500000	-930.000000	0.000000	-930.000000	1	-1	-1
SI	20241231	FIT	334	0	0	0	0	0	1935.000000	532.500000			-1	1	0
SI	20250102	GATE_2025H1	448	39	39	0	1	0	5085.000000	302.500000	1232.500000	-1385.000000	1	1	1
SI	20250103	GATE_2025H1	348	14	0	14	-1	0	2422.500000	-547.500000	-80.000000	-467.500000	1	1	1
SI	20250106	GATE_2025H1	749	78	38	40	-1	0	3760.000000	-1407.500000	-1860.000000	452.500000	-1	1	-1
SI	20250107	GATE_2025H1	426	20	0	20	-1	0	3322.500000	945.000000	945.000000	-722.500000	1	1	1
SI	20250108	GATE_2025H1	468	17	10	7	1	0	2830.000000	795.000000	452.500000	795.000000	1	1	-1
SI	20250109	GATE_2025H1	346	0	0	0	0	0	2497.500000	-930.000000			1	1	-1
SI	20250110	GATE_2025H1	745	59	36	23	1	1	4022.500000	-3720.000000	1240.000000	247.500000	1	1	1
SI	20250113	GATE_2025H1	619	48	0	48	-1	0	5767.500000	-1852.500000	0.000000	-1852.500000	-1	-1	1
SI	20250114	GATE_2025H1	444	18	18	0	1	0	2547.500000	1365.000000	1365.000000	-242.500000	-1	1	1
SI	20250115	GATE_2025H1	520	86	86	0	1	1	6455.000000	4952.500000	4952.500000	-2790.000000	1	1	0
SI	20250116	GATE_2025H1	468	28	0	28	-1	0	2935.000000	-842.500000	0.000000	-842.500000	1	1	-1
SI	20250117	GATE_2025H1	448	26	0	26	-1	0	3555.000000	-835.000000	0.000000	-835.000000	-1	-1	-1
SI	20250120	GATE_2025H1	456	21	20	1	1	0	4560.000000	-5.000000	1040.000000	-5.000000	1	1	1
SI	20250121	GATE_2025H1	492	38	38	0	1	0	4755.000000	-2327.500000	90.000000	-1397.500000	-1	-1	-1
SI	20250122	GATE_2025H1	457	7	7	0	1	0	2447.500000	-1190.000000	-260.000000	-930.000000	1	1	-1
SI	20250123	GATE_2025H1	503	29	22	7	1	0	3460.000000	-3720.000000	-3720.000000	0.000000	-1	-1	-1
SI	20250124	GATE_2025H1	437	39	9	30	-1	0	5797.500000	-1322.500000	1377.500000	-1322.500000	1	1	-1
SI	20250127	GATE_2025H1	691	55	17	38	-1	0	5592.500000	220.000000	982.500000	220.000000	1	-1	-1
SI	20250128	GATE_2025H1	430	40	40	0	1	0	4335.000000	577.500000	577.500000	-930.000000	-1	-1	1
SI	20250129	GATE_2025H1	627	35	35	0	1	1	4267.500000	-930.000000	0.000000	-930.000000	-1	1	-1
SI	20250130	GATE_2025H1	533	58	58	0	1	0	5555.000000	2602.500000	3532.500000	-2790.000000	1	1	0
SI	20250131	GATE_2025H1	644	33	0	33	-1	0	3610.000000	-2325.000000	1882.500000	-2325.000000	-1	-1	1
SI	20250203	GATE_2025H1	1116	49	47	2	1	0	6180.000000	2680.000000	70.000000	700.000000	-1	-1	1
SI	20250204	GATE_2025H1	487	27	22	5	1	0	4110.000000	-1557.500000	0.000000	-1557.500000	-1	-1	-1
SI	20250205	GATE_2025H1	539	32	11	21	-1	0	3760.000000	-1032.500000	-372.500000	-102.500000	-1	1	-1
SI	20250206	GATE_2025H1	414	66	55	11	1	0	4772.500000	890.000000	2257.500000	890.000000	1	-1	0
SI	20250207	GATE_2025H1	540	61	0	61	-1	1	5755.000000	2435.000000	2435.000000	-930.000000	1	1	-1
SI	20250210	GATE_2025H1	326	28	14	14	0	0	4597.500000	2527.500000			1	1	-1
SI	20250211	GATE_2025H1	490	41	30	11	1	0	5247.500000	1435.000000	1435.000000	0.000000	1	-1	-1
SI	20250212	GATE_2025H1	353	45	45	0	1	1	5447.500000	3572.500000	3572.500000	-3720.000000	1	-1	1
SI	20250213	GATE_2025H1	382	41	41	0	1	0	4080.000000	1402.500000	1402.500000	0.000000	1	1	1
SI	20250214	GATE_2025H1	703	87	0	87	-1	0	13392.500000	12267.500000	3687.500000	210.000000	1	1	-1
SI	20250217	GATE_2025H1	233	4	4	0	1	0	2660.000000	407.500000	407.500000	-955.000000	-1	1	1
SI	20250218	GATE_2025H1	352	29	29	0	1	0	4385.000000	2077.500000	2270.000000	-1122.500000	1	1	1
SI	20250219	GATE_2025H1	397	24	4	20	-1	0	3830.000000	-1325.000000	157.500000	-975.000000	-1	1	-1
SI	20250220	GATE_2025H1	398	19	7	12	-1	0	4622.500000	-1127.500000	-930.000000	-197.500000	1	1	0
SI	20250221	GATE_2025H1	408	31	0	31	-1	0	4855.000000	-2995.000000	2195.000000	-2995.000000	-1	-1	-1
SI	20250224	GATE_2025H1	377	30	17	13	1	0	3972.500000	2327.500000	1360.000000	1245.000000	-1	-1	1
SI	20250225	GATE_2025H1	528	52	25	27	-1	0	4092.500000	-845.000000	1515.000000	-845.000000	1	-1	1
SI	20250226	GATE_2025H1	277	10	10	0	1	0	3597.500000	-1010.000000	-930.000000	-80.000000	-1	-1	1
SI	20250227	GATE_2025H1	481	62	0	62	-1	0	5567.500000	-3775.000000	2315.000000	-3195.000000	-1	-1	1
SI	20250228	GATE_2025H1	492	22	22	0	1	0	3035.000000	1147.500000	897.500000	297.500000	-1	-1	-1
SI	20250303	GATE_2025H1	569	22	22	0	1	0	3747.500000	550.000000	1690.000000	-1140.000000	1	1	1
SI	20250304	GATE_2025H1	501	23	23	0	1	0	4172.500000	540.000000	1397.500000	-30.000000	-1	1	1
SI	20250305	GATE_2025H1	543	69	69	0	1	0	5705.000000	3410.000000	3410.000000	-930.000000	1	1	1
SI	20250306	GATE_2025H1	494	28	17	11	1	0	3267.500000	1452.500000	1452.500000	-922.500000	-1	-1	-1
SI	20250307	GATE_2025H1	552	17	12	5	1	1	2492.500000	65.000000	65.000000	0.000000	-1	-1	1
SI	20250310	GATE_2025H1	608	45	0	45	-1	0	4335.000000	2332.500000	2332.500000	-1860.000000	1	-1	1
SI	20250311	GATE_2025H1	507	61	61	0	1	0	6035.000000	2797.500000	3727.500000	-2177.500000	-1	1	0
SI	20250312	GATE_2025H1	424	20	20	0	1	1	3685.000000	-1840.000000	1495.000000	-1840.000000	-1	1	1
SI	20250313	GATE_2025H1	457	57	57	0	1	0	7310.000000	4145.000000	4145.000000	-3362.500000	-1	-1	-1
SI	20250314	GATE_2025H1	495	19	0	19	-1	0	3610.000000	802.500000	802.500000	-1562.500000	1	1	1
SI	20250317	GATE_2025H1	344	33	33	0	1	0	2860.000000	40.000000	702.500000	40.000000	-1	-1	1
SI	20250318	GATE_2025H1	497	9	0	9	-1	0	2697.500000	880.000000	60.000000	72.500000	1	1	-1
SI	20250319	GATE_2025H1	511	11	11	0	1	1	2772.500000	-502.500000	-502.500000	0.000000	1	-1	-1
SI	20250320	GATE_2025H1	487	40	14	26	-1	0	5085.000000	-377.500000	-377.500000	1332.500000	-1	-1	1
SI	20250321	GATE_2025H1	370	30	8	22	-1	0	4422.500000	920.000000	920.000000	-402.500000	-1	-1	-1
SI	20250324	GATE_2025H1	346	4	1	3	-1	0	2385.000000	-635.000000	1020.000000	-635.000000	1	1	-1
SI	20250325	GATE_2025H1	330	24	24	0	1	0	3960.000000	-1285.000000	0.000000	-1285.000000	1	1	1
SI	20250326	GATE_2025H1	242	3	0	3	-1	0	2685.000000	-1077.500000	-1097.500000	-910.000000	-1	1	-1
SI	20250327	GATE_2025H1	552	80	80	0	1	0	7397.500000	1797.500000	2727.500000	-3270.000000	1	1	-1
SI	20250328	GATE_2025H1	527	26	0	26	-1	0	4372.500000	-4167.500000	2190.000000	-3687.500000	-1	1	1
SI	20250331	GATE_2025H1	691	46	33	13	1	0	6022.500000	1160.000000	-262.500000	-347.500000	1	1	1
SI	20250401	GATE_2025H1	546	30	0	30	-1	0	3297.500000	1545.000000	1545.000000	-1477.500000	1	-1	1
SI	20250402	GATE_2025H1	567	42	42	0	1	0	4660.000000	-930.000000	2107.500000	-930.000000	1	1	1
SI	20250403	GATE_2025H1	1273	103	0	103	-1	0	12322.500000	-1180.000000	10847.500000	-4775.000000	-1	-1	-1
SI	20250404	GATE_2025H1	1104	136	2	134	-1	1	13397.500000	8135.000000	9647.500000	-9550.000000	-1	-1	1
SI	20250407	GATE_2025H1	1656	90	72	18	1	0	14610.000000	-1450.000000	8822.500000	497.500000	-1	1	-1
SI	20250408	GATE_2025H1	368	20	0	20	-1	0	5060.000000	3335.000000	2502.500000	832.500000	-1	1	0
SI	20250409	GATE_2025H1	703	54	54	0	1	0	9197.500000	3222.500000	4007.500000	-2695.000000	-1	1	1
SI	20250410	GATE_2025H1	457	31	21	10	1	1	6260.000000	-4775.000000	-2865.000000	-2865.000000	1	-1	1
