# PORT_M2_SHEETS_SPEC.md §CC-M2-15.4 corpus-wide MBP-1 event cache (spec_sha16=ec1abc890fa96b6d)
# params_hash=f3c5356e171ad901e2837336c82da2df0bce3b26aff51abeb5daed81e9530306
# one row per CACHED session-asset; sha256 of the npz and of its meta json (bulk stays in artifacts/cache/port/m2/events/, D-018)
# holdout date8 >= 20250701 is EXCLUDED by construction (CC-M2-15.3): 0 such rows
asset	date8	era	n_candidates	n_events	n_seen	n_reordered	cover_sec	session_sec	cover_frac	npz_bytes	npz_sha256	meta_sha256
SI	20230303	E4	441	461860	461860	0	68089	82800	0.822331	3970808	59ca4c5a3596302fafa03533d998a3c0be908a8e96580e57ee7ef70f9d99cd51	138f1a9867e407ee0a0b9ea772ca87d5e7ff54cb9989092e89552fc00b0fce64
SI	20230306	E4	494	409193	409193	1	68968	82800	0.832947	3548098	ff8ce24932392088a6d51f44d67e6f9990b7ed9fbc46ebcd03bd99d20ecc9c97	f96a45b00e200a3dfb6151146be8bebaa1365d4c104d71d2e9fda12102ba333e
SI	20230307	E4	517	613254	613254	0	66781	82800	0.806534	5252208	4b8aa8e5ecbf7fa8c357a307159c66e3dd1f8ebfe544e4be6bf0113c9696ac62	25f242ae1fa3b5d401ed01aa0a52c9c72897b72fa6dd59f8e4e33af1679c07ac
SI	20230308	E4	440	549449	549449	0	65844	82800	0.795217	4729933	03c1fdee11f11cfb9e1399c6345b3aa0adb2bd3a6bed2da8c592ac8c5b669d6a	4a34b026b4e02e18c31b95f930558cb2da1f374fd1e8c77f822e8530949e99ed
SI	20230309	E4	316	467629	467629	0	55808	82800	0.674010	3995385	e75b25b886acafa089c13c671dbaa3daffa2991d361be50ff649232da53190a5	5f35b15077f48de23fbc99751d74a3e8f4cfd5517105bc2673d25507bfe11e88
SI	20230310	E4	705	1007967	1007967	0	72957	82800	0.881123	8606070	fd592814520e50c7f1335a9669c9407c846c113908e83c402e8d438ea96e7003	54d97c4df63bd4603759a8b515bc8243013af3e7cfd99efd2819713f7ba77bcb
SI	20230313	E4	1211	1384722	1384722	0	78419	82800	0.947089	11746985	2917fd3b171bec1b60242e1415682fdf637c355ebaf26b9423a01413004cbf59	ea25882ea8ee23d8b3ee165775ee5e8d9657d35278d4387d2dcbc8ca2a041d01
SI	20230314	E4	698	991738	991738	0	75004	82800	0.905845	8335588	616dc433b303f7c7427d969207c2396414c74589356156208bbbb32e1e588a89	67c9d8cd1c2ce42973c789c18ba56a1f1d32a4eabfacff4a2721b403a16543f9
SI	20230315	E4	947	941721	941721	0	68816	82800	0.831111	8002414	4950d73c0ccae44ccf0785a254c23c4675c920e91fc96942157b4fac8eb29027	ffc74dd8556dec0e270a65836868e6d2ba67e1c7f23d4807dad2d69ca3e3678e
SI	20230316	E4	634	721805	721805	0	73864	82800	0.892077	6131516	cfb3fdf310a4be37c570f96ef491e7d7aa9b2f561028275ca65c0e558548d2f1	3b0d6402b92d9cd746dcef42bddb6871550658d8b0f23d05b40bee0102dbfff0
SI	20230317	E4	514	707889	707889	0	66691	82800	0.805447	5999596	4be3e46f24efc8c0ff87fc88749322c6c4e5fef36505b07ef518219aae179023	54ef6b8b8b8fa8fd99c40ded1dfe0d8c2d10eaf7f51ce650eb19e239910fa06b
SI	20230320	E4	810	639953	639953	0	78138	82800	0.943696	5498028	a93a7310a1541d90fe5f2781ec9ac8c161325d25b73dbdbb43ef9ab9ca13015e	5313b2001b45e09fa63f816a89f28434dd39ecdca11039cff0c8dc9c66e45ae6
SI	20230321	E4	477	447800	447800	1	63258	82800	0.763986	3808305	ca2e809953e6e74e05b404105c234ca32b2cafbfbc5a17c6de0638761419848b	8f681900a9c6bd9be37a31509ca1e9cd77d2ad8feeb2334fec0c7ea99b589926
SI	20230322	E4	592	523937	523937	0	67236	82800	0.812029	4454848	e322aa79cfbecca07714e4db11c7f7b771ba241f2609d6a0ae6328b909de4be7	a01f3a000a4ac8a7957f5d2578c3fede5a0036bfe8d91259cda27cf284e1b13c
SI	20230323	E4	512	628583	628583	0	75655	82800	0.913708	5406066	ca13787b25a7336b0664a0fbb4c7939d0227547522bf8ff49d7c794e16d3c42d	13a22500e684ec23d4b98f3687cca8eff4640a89436e4784e5e8f0a3988c34b3
SI	20230324	E4	617	766589	766589	1	72662	82800	0.877560	6439637	d444e9f68f236632f7b948b3780ced73ca9c50ec5b6cdf7f313c80efd8dd97d0	320d7a78922ecda054db58a06ae1b0248e3c273496e593afef6c5ce71012f750
SI	20230327	E4	372	444368	444368	0	66125	82800	0.798611	3804878	5370c54a217005351a49fe9d0ffd2786af7e7baf63673df13518d4511692aa19	6c23b65afde381e81a804152aaf1d936a6c0ae92c1ce1935bf34600daeb3bec1
SI	20230328	E4	346	421990	421990	0	59317	82800	0.716389	3640083	8862ad301111dd77d0aec3ea809aa12f50bdc7fd284c905f1e997c893f42a4f3	3b62716d8d9e1577e046fb3ae5beed09f65c78d6f82c82148d2c0e2bd4554cd1
SI	20230329	E4	251	365559	365559	0	55182	82800	0.666449	3170836	3668510f9af54ed65ec2dd3c3821278e0979a0ae3dd693edc7f7885e9008a225	38b9eaf220ba3eae89e71b8e17b4881fb47e0270dcfb58b957536d60416016dc
SI	20230330	E4	400	487905	487905	0	57629	82800	0.696002	4212838	8ab040d58a9842cc8eee0f58b42eb80951a70a1215593c593d881e16f48c2ce0	98d885e0c3c53c3e16867be4a267552b0e1ba49fc70fcc02ceb26d43ebc52595
SI	20230331	E4	391	516184	516184	0	63778	82800	0.770266	4450642	24b2e67294082e72f6ec0185f2bf2035cf644f25f4cd89edad4e8d8b39120e63	8d87b3b130689cdc892e2c7cc6b36478941661fabe1746552962749effb240c0
SI	20230403	E4	527	499475	499475	0	69203	82800	0.835785	4334987	ee41b8579178c43ced7444814c106096aed2c6bcb13a5ac422fe829387f7d8be	f0848fdf0847fcc753e7c191879c4990822e834b41bd007e497367deb79bc8e8
SI	20230404	E4	544	672374	672374	0	68036	82800	0.821691	5794334	f66f0b66530fc2d17586760e97fd49a3be7f875218ae16fd11512d74688de211	f407b049c4cca60a50f2df424b42526c197cea97405d4c9bd75bce58d179532f
SI	20230405	E4	535	575862	575862	1	61242	82800	0.739638	4956455	0007afda2fc8992d123c129315b7eb1aeb503893f2932d0a50c2bb311b65e148	f2b72d5bed8fe1c6a9203a0b9e73263de785b5241c0275e07d3f1fb0b267b480
SI	20230406	E4	352	449786	449786	0	61089	82800	0.737790	3887993	d77858b91131aacc4826fcdf7f5be7444eece4e0968b7fb0500349423b2f68ee	97571598e9fa96b9efea36c8bb1ac1c57ff434f424ebe173af4fbe839cddf30e
SI	20230410	E4	402	389478	389478	0	61077	82800	0.737645	3401120	cfdfd726c4273cfd757cd3fe4af796bef2411652ba30bce20cae584650e27d81	716db66bc3c2fabe66523eabdb38c8ea4fc35897d4ef4906c346fb8311de8f6e
SI	20230411	E4	271	359387	359387	0	57633	82800	0.696051	3134928	872c65348724287642055a883101b8a1359b571da042ec0ffb0f16514a158841	70880207ecd6b24ed10f9234654dd8206ecc59a4907d3cb45bfe4580176b802f
SI	20230412	E4	583	672350	672350	0	60127	82800	0.726171	5803311	bac37e4dd6d1a28aa1b32c7debd9541df29541c1a1b2e6248b2afcfe3d74625d	909c90e76805d2e61144a240f965276d016d9dd8b57ef40b602f4c70a483fa1d
SI	20230413	E4	456	594888	594888	1	61873	82800	0.747258	5128328	446854fb38a007e49053b09259fbfe48d7062e4aecf06867264be557ba6134e8	e81d33a30082dc9e1c0d0582a6168c572e3fa99f137093c19057986ddab08771
SI	20230414	E4	622	748240	748240	0	59231	82800	0.715350	6439836	b335b8a2f5e9ce1e0b2907823d738c0e32e8c6aafef19f8bc055a3f60591ba85	130303c180e4c3ca04b66f7e908aff5346f8d491b65e1e75f1649fa6f6811a4a
SI	20230417	E4	479	591315	591315	0	64324	82800	0.776860	5124476	6a9579eff969ad8bd3dab1271b62fed5e0f8f6520c20e3a450736473548dc283	3dd611943634f52bd9cce07e9517dc952eef905474637a9bf6bf3718062b350f
SI	20230418	E4	267	407022	407022	0	54158	82800	0.654082	3525346	ba985c1df6431b5397e9931f9bb724a39ab0175b13cc2869f1258eb0ab225511	5bafd9010e92330a46838541282fe2183c165e19f3b7865adc23bdafe0629f64
SI	20230419	E4	414	625213	625213	0	60303	82800	0.728297	5407564	e218c30d58559f4c1c1cabad4aa5c60cb8dd7c8cb9f0e58e065cfcdd79809315	6e4b8f0b62f86cd03aa3e76bdf2d63e165107020bc3176b9992fe47ffaabc071
SI	20230420	E4	526	615757	615757	0	62818	82800	0.758671	5327552	fbc4974e214674ca9e02d6f439b37e42e13f825ac54d258a66d3d59163b14dc1	5c929dc0cde4bfe8111085d913b8570f2cc95303ad7b026e09cf65c341f50fd6
SI	20230421	E4	484	634174	634174	1	63227	82800	0.763611	5455362	d69807c81145c67cffbde6a7ae14015e439f8eacfe51fb12c1bbb0328574ea2c	fecc1a17fd15fef5688fc00d21d28fa39882fd9459f0f20b96f681ddb6eaa3f1
SI	20230424	E4	380	449079	449079	0	61604	82800	0.744010	3858118	4a7b964de3e172f14d98ca8386b0eb1d9fa38c89cede4dedeae6db9719d49a42	9ac9fcca52a80e086d0baf011d40be76bb072df7d51ae98e96d24c72cf567361
SI	20230425	E4	618	577092	577092	0	66782	82800	0.806546	4992619	3a51c43aaf68c2dea155d7ddbc7ccbf5dc99540e297b6b4c34909c2583280c64	f5e116f367207e8c43b3aa47a7d43eb271d2dd737c2691ce26e40a09c3fbe6ba
SI	20230426	E4	495	610544	610544	0	67952	82800	0.820676	5125489	fb55e3f6dbd648915d933c00f1120fd08b3135c452f484adceef8524fb2d7002	bfc8697d8e46e6a97f28f7010af848395d82d7ac0e575fcbf2937ffcb30e91fe
SI	20230427	E4	541	615198	615198	1	60730	82800	0.733454	5275294	0f2047fe42aa1b86102bca7e4f6b27f1c612de22ea5802a6bbd3d50570a0b92a	817a8bf4446d54ce1c72ba87ef90de20678b5835183b3ae01d34c6899aab2ccd
SI	20230428	E4	527	566462	566462	1	61137	82800	0.738370	4859775	3683f031e68e4e34e580c0ff153ae2ca761df3d81cf63cc583b84198b3a13d38	60ee174c7bc60ab3d09583cbb146dcc55a36bd4dd9971a4f52a15425aa79f8f1
SI	20230501	E4	711	575784	575784	0	53380	82800	0.644686	4903889	f4a44a5967f06f19d3ba698d8af53733d762b1e84444e645b12df02e6dc4e2ad	a42824c3b98015505d7534eacc91eb2648937e963cb06472ce0c1df18f6b4b87
SI	20230502	E4	575	623353	623353	0	61591	82800	0.743853	5376251	fb872d45fdfba07a2a5b144c0656a46182bd6d68dafd33c1371319afa8a12328	ddb9d73abdb3c6d00829038e738c64ea0decf52d0ce49687580ad23e59f0a30f
SI	20230503	E4	740	649190	649190	0	64843	82800	0.783128	5575491	4153f83823caa8832cef6c2dd07c9bee1a8f3c29c4363b1410a34d611c7bf31b	c3064dc5e05a0131fffd225d5c23e335e64bad9e100cdd7b09d990ab1b05acf0
SI	20230504	E4	751	889077	889077	0	72849	82800	0.879819	7682927	2ff37df128a562eb64b016aed3ae168ea6a4a03911e7c886e43f046515c77cfa	aa9c1e30190d5aa7ff79c8281a6c09242d074cdc671cd4ac510f3338f98e58b6
SI	20230505	E4	458	583093	583093	0	56512	82800	0.682512	5061528	42375839f9d419772d746ef35a036c7ff753924bf2d06361635a4b28ddfad3d6	a9f930ec14f9c41d17fc85ee81ca2c839da5cbbaed88ec31f3470553be16be77
SI	20230508	E4	279	402171	402171	0	59657	82800	0.720495	3475436	8765acb2a22890b8402efb0d0590e7d4e0e5bdd57d3954446dbb1783d5f76ab6	2508de576f1445bd6360de51d256bde7dfb852bf2e74f114bd9a63fd7de520e7
SI	20230509	E4	269	420907	420907	0	52103	82800	0.629263	3622151	1eff7ba566deb288d77edc225962c29c9bd86b294cee5d2d2c40f32224c14a71	c96575e85f080565345eb70547d89d8765bd15397fe08e40353800ccca5ac433
SI	20230510	E4	534	777311	777311	0	58747	82800	0.709505	6634714	2fcad2c2a4a882364a74c5d2bc07dccfe63277fc6d5e42e57d01e30e1310d94c	43268085f4e389bd91e2a7f279e574b8ece2819cb33b4978e629c92a8578009d
SI	20230511	E4	581	864041	864041	1	63310	82800	0.764614	7381230	d6792452933d4e9d662c83efa4c29b33883bd4032d6b984a5c8e3a1cb9969ea4	dd2380e4ff1e58265a1a73c861337ee36a9b9bc7b90194a34115d8827f2593bf
SI	20230512	E4	325	632942	632942	0	56583	82800	0.683370	5422925	4946d63e58593d518020eadc58eb69ee5a825cc40140e7f3db5246796118c0d6	c49752474f6583b40f460ecd0db14ceecb4f748a0763eb3b62fe5a266aa932a0
SI	20230515	E4	284	383854	383854	0	54510	82800	0.658333	3309171	fb5fffdcc85e72fda22e9084e9a632cb71fa636965ad3512ae7d102bc662476c	4ab11554c00b48f0fa0082d3251d57e6eefb4ffcb00c4a983e2c84e51683c2dd
SI	20230516	E4	435	588991	588991	0	55308	82800	0.667971	5040423	906352e4b9424f4201b71c0b35abe3b3d6fb4c4647d728ee3d67695e0f3830dc	566383c3a6a8f50b1319f912375ef7db7fd0ac8fc6d5a21bb7ac421bf2a92c16
SI	20230517	E4	378	470226	470226	0	53901	82800	0.650978	4036500	693ebcd12f582849e460e67f869893ff590d76f9732980819937e8a63eb8f60c	07c26414c0438155385e19340c4f20163dff953cf07a2155229e73982213d019
SI	20230518	E4	394	480049	480049	0	58721	82800	0.709191	4133303	34b4f0f6cb4251d48483d71403aee3d9b4b4cdad7d5307cd439dc3274bb85a0a	7016c374c3ea00382fa7c56d2eaa8981d7ea81e74fcbb88dd2a026e9e673d6ec
SI	20230519	E4	423	626481	626481	0	60691	82800	0.732983	5373985	d429b89cf0ebe279cdae8d0a87aec8245dd0f4a743b183e2702e4d483f6a0c76	aea3de81f210a6246939ed035bd5a458ce1d6304f8d167ddbf7f8a0b603173e0
SI	20230522	E4	387	481676	481676	0	62734	82800	0.757657	4208771	6dc10e18d66b5262213920b014c3dd548532273184fb7ecff5950a624d093a9e	4dac8295e1c7c0bf383af356c8d31948bd00e75621112481cdf07474ee83e5ff
SI	20230523	E4	417	567908	567908	0	59377	82800	0.717114	4957636	3e34daaaaf6f8ce973dc96a1bfd346b2bd74fa0674ae09127b0ce3b9e0a241b7	1b996175b8878648a2078987c242d8dfc161623ca32f79e71762466b44ba7de8
SI	20230524	E4	392	569044	569044	0	60956	82800	0.736184	4975103	b6c42a54fe13584a4336aaa715ff8d5c5715fb0e9be791409d18d69e2ddc5139	b7197607a7d4c10599640d9fc967c23f9254d6f882f4829062bb25ca211da68e
SI	20230525	E4	465	635111	635111	1	61037	82800	0.737162	5563389	302c4903cee53e59eb4f3983fa348afd1d4cb2a685ad43e3d88744bafab32534	46f64b56850877ba2b2ff14694e076ceca2f2fceca611d8c486e4b0356aefa63
SI	20230526	E4	407	585966	585966	1	54350	82800	0.656401	5072536	c3178831d279a809ee5fea22b0e5e342c62c354e833387befa8af7193473939b	21db9a662b832782d44867ce3dab3ea4c23cf87b63d3c4d2ede312e6dc7e7795
SI	20230529	E4	198	206840	206840	0	47657	82800	0.575568	1811182	bcc84976dbeffe0dcb745f242886b510ccfde22c7178ba83e9e3b0b6ac0b8b78	7cc21a6f78e29f4fa593afef884bd3202927effadca23b359ead893d273422f9
SI	20230530	E4	518	564490	564490	1	68727	82800	0.830036	4949401	3002ccfc482f597d08c392398122011b2b1e082efb2f0ab359d6faeb0f216f99	be8407aad93887e279782a950ef7a11770399d2e6fe661bf8cdc7ad8e2c8d2eb
SI	20230531	E4	597	689411	689411	0	64916	82800	0.784010	6005970	87fc50768c43b58a4343e39f17b48f963a38f9ca1178bab33f1d4385d401132e	637d67123a4399b330364f21f54868c147ca219b53aaa920491194496089622b
SI	20230601	E4	576	689773	689773	0	66971	82800	0.808829	5988690	022eaaab88c10d1f3a50af3972a34271d85e60c93b6000c2eef3ffdd35af1e8f	3ae4c20fe381c3a86307643a2c84b6a02a3e4d6a1ec3d2d593c4f421f8edd769
SI	20230602	E4	474	647350	647350	0	59661	82800	0.720543	5591127	a4b4057560b6a2a32417190bc1e36e468ace966910bdf3d41a85860628f58084	eef1506e90d6717b86d746e3beaf18870b05c8e96bbcb86daa6768da4c737391
SI	20230605	E4	417	475437	475437	0	64588	82800	0.780048	4191835	2e04eb37bd04cb7184e1321ff8d77dfa50c301aa2415a74fcade5fbeebe3d872	ef4f5595d008aeea19b2fb58b99bcd899158ac6f8c971238a54a45ae6a4d476c
SI	20230606	E4	324	417923	417923	0	54350	82800	0.656401	3682462	e2f82b2c667195fd4f2f6db83a73f1dd64e2ff4600cf7a3f88b34892fe6cd18c	ed474021610798c32b38f1279a0e4bc88e2a07f97386d641965d31c3950715bc
SI	20230607	E4	356	500065	500065	0	53427	82800	0.645254	4430554	f15c777827910853c8d5ebddb9a0d71bc4a9f331204f9764e76f948a1a00713d	103600b8969807b1c8bcdf4b7ab19af6722766c4fc277d2b3ac458d130ff82de
SI	20230608	E4	351	566506	566506	0	51003	82800	0.615978	4928625	51d1695792a903a95ba9f9f9e79dfee92c988e0df841d0e7916293be757dea42	9f1c3ae1870ec8e99b9acd10d9216572f8b734069b5358664aca1b4b40da38df
SI	20230609	E4	349	437356	437356	0	56686	82800	0.684614	3839481	07baed5545bd211eaaa9c5ac53bb12dd730040e210611974233f8cf030508bee	2acb5ab8ca0ba85a1e88cd48ffdc8c499d22cf829cafad0feda2467d97b15e73
SI	20230612	E4	433	464482	464482	0	60874	82800	0.735193	3991687	f32bfed77a98ccbfbfbbc3fca92ca789520131c87156386b40ebeed04ed0fa89	d43cf87456f5be76394fd521cf76a2289146273c22457328b6ef30a09b18b940
SI	20230613	E4	580	644583	644583	0	63013	82800	0.761027	5502988	92da8be906c6a8ba724f1b6ce5d739eb82da6354927361bcd0ae5c6917834212	49025de21e3a3f672035b801521ca246653787488a3f4d96477a9cf1bb13a3ff
SI	20230614	E4	492	566610	566610	0	57202	82800	0.690845	4818998	90f1c5e387cd74e56c92bcfccf48783df3200e11e028980b4ccc37ca41971fad	96eeb3729a9d7b0c04fadb5384cd7d8fcaed1e51f2bcc68e3c9e57e6313edee1
SI	20230615	E4	497	706694	706694	1	65085	82800	0.786051	6021064	7147db52fd854286d1b06cabf33776ea8c9d16843491b6eb1126af2cded7dca6	eff2b6516d6c47bcbb2cafcd5596f267131bdf86c2f03b3eff8fa3372a9a2996
SI	20230616	E4	406	547483	547483	0	57221	82800	0.691075	4664363	c17139ee156ae623fd04691dbc3ba7ba831f0c6d010e04f6a5ac2cf835364c19	ac71fa829a594973e72e8be6937d89885f6192131c75c42a135cac934248cd53
SI	20230619	E4	238	204241	204241	1	53336	82800	0.644155	1796671	dbb00bea049e2e93913dc9cea64fe961953ddef5a534e25fab7bd4da5d325169	d29b35098fe445ff8996d819bca649106081fd4fad067c61dd73f788831cc639
SI	20230620	E4	445	528919	528919	0	60761	82800	0.733829	4582792	00f5140b7ef4f8fb26537b2cc50c7b1e911a802f30dab70206dbd4b1c960788a	83c9cf00ce0ae5c22e982b71bef326b3ab931007f5d046e15f1e14fd0026f772
SI	20230621	E4	558	569495	569495	0	60354	82800	0.728913	4913511	fd70c79e1781ce1cf45c29e954409c63a110c11144d0dcc2298fda2b7ff2ca15	c5f3573bba41218502a9b976586d284f5ad14829c181f4fbcb373321153374f3
SI	20230622	E4	386	384879	384879	0	55331	82800	0.668249	3341444	3df435d612b7d414f02a663e90cda4ec3863b3658917969e9a37f22fd5f64e31	658bc44573d6136d25603faf547e59d788ef3a05812d75d34eefa813f9b10cfc
SI	20230623	E4	377	388656	388656	0	62217	82800	0.751413	3414111	3a1c1ff56cb116c3c9e589e46466318193207e5b9194f5f45fd303175757c0a4	360ebeed73e8a44dfd36d53da6b43df713842578e2f71ebaf273fedef812f314
SI	20230626	E4	305	384488	384488	0	60674	82800	0.732778	3342789	6bc00ad760d93d834634dbe3c0b0da88e3e0141a6ba270a5fe9f14a2eb3b40d2	19ce5511ad7da4b2aae9652f58e21e91dd0f9be49f2897f4fa619e546ce27881
SI	20230627	E4	296	365265	365265	0	52997	82800	0.640060	3168904	49c775c1661a272d56e57d768ebad8c2bc452e1cb93bfe7fbd4eec78a54be16f	ae680d29cf401786c36f4c185442934916ce17f4636cde4506b79d2f86fc659f
SI	20230628	E4	314	350462	350462	0	48264	82800	0.582899	3019225	da4bfcc5abdcedffc5a612347ef3c37ce6077c275708fd7928f95d68e3be23e0	752023aaa3374c51533ce85a383180c647e85b3c06fd3bf8cf29396507bc3c2a
SI	20230629	E4	448	447963	447963	0	50726	82800	0.612633	3852668	fd78096b6ef579a06b00f2ba335655e3979662cc6702201dde5931e21ee28ca4	bb10c1548b2710342e01c504b47e63492f16a74888b242e2b423f9dfe4213d36
SI	20230630	E4	389	390744	390744	0	53178	82800	0.642246	3381389	25616058bb7692368da6848c0cc3b2ee62c824c6c515ca2f2f76d0595ce105b2	1ba9dc812c5fe407c4eed1868eb44d2d940d2dacdc9fcc594735394474ad2a06
SI	20230703	E5	349	330142	330142	0	50508	82800	0.610000	2837835	eaa6b2787d10d0e4486d3cd80c54fa3c0d1610d98d4b5ca29cad6f03fd682452	f651b77dcde41fe03ac9e5b2b8d719ef8122bcbb2d489e942479dc0eb8075646
SI	20230704	E5	156	129493	129493	0	42275	82800	0.510568	1131104	923c68220e7dcf854f25f6b8ca23c984bba7f7e167d2d296f0b9f5bf3b3e72b0	a824e77f8cd19930fa99a42b8952422d5ebd678f0bedf7aa33abba2ee8432b4f
SI	20230705	E5	454	454423	454423	0	50550	82800	0.610507	3871888	de9e87581db1e94c2bf5d5966d654795f98dd7f7796f6a0ee854398d56c9bf12	1d5cb14aa41e423cc988d4b06d35e69571209a2b9976fdb02e4b42c61e4c6445
SI	20230706	E5	547	472801	472801	0	58291	82800	0.703998	4121952	a5f32c93018db51b1dbb67a2b9c8def3ef3013e412313a026dc38cd54dd1b20d	20cfdeed93abc3e0d649d1c3d089661671437882df5a58c556c4544038abde7c
SI	20230707	E5	372	404557	404557	0	47390	82800	0.572343	3504986	f3d2c4c6caefe13d057909f8b878a60002681d7bb01e723963b6ebdd6d0b2268	d638e5bb61ce469c1beb10ac5c399eb761195cb0723453e2ca8aa3a67a1b7f61
SI	20230710	E5	307	325236	325236	0	59176	82800	0.714686	2830522	2019cfe8366096db8ad50f9eb723443f4611b66c8a9ce2a5baa19792845411e0	5ca60e6c92157908a5f34f19032383b7a41df8b273c9210a613b4f480d54b9d2
SI	20230711	E5	295	281078	281078	0	52233	82800	0.630833	2445834	3ddf4fa7cfcfff81d0a21bc94e542efb8d662c645fb1402bcb043bfa59667afa	2f8578e50ac471738df825d98b2674c4695108df81e3100d0edb889d3f904680
SI	20230712	E5	504	550232	550232	0	53097	82800	0.641268	4716634	aaaddeae371236015a90b3995e817e33fedd9e82478ee4577d99596ebe3af9c6	70d1bc79abb574ed0345ca55c1d20f47920c7fa2ca41db6f973aeb26fc809a52
SI	20230713	E5	460	547739	547739	1	57847	82800	0.698635	4700217	b6d6f358353143aa6f84527e65ecbf859033f76ca5ae0e006b01bf885b15b5ab	84455c6776eaa383d9bd3cba0ee539c3839f26fbd35bd8b64c2f5c98c987dc67
SI	20230714	E5	480	498175	498175	0	63228	82800	0.763623	4294412	d0ab701e8f1021141102fc5bd4da4774c51966940292f09a2f881483f8b8433c	dd466c1482d12d10776e33b0f4b76dd2e7f0e0822f8790c374f46a7f878d24aa
SI	20230717	E5	371	359552	359552	0	57703	82800	0.696896	3094580	48df3cbe196ee3111c12d2b176a302b3a8ea96b76060cc00f1d8ed4c8c7d84a1	0338066f1a377958360299b8bad200ba65537c67a438ce7167fd73a161e6fcdf
SI	20230718	E5	694	524820	524820	0	65276	82800	0.788357	4520100	c642b28c520f7aa2213fbadf60aa44a7e9ec0e3aaf8f09856327e94e8d1e37de	2601b1be58bf781075c404e31ed25fb3054ccc568314197c9986511562421d51
SI	20230719	E5	416	379764	379764	0	58136	82800	0.702126	3265576	8c0bbd9cd015ec2cb4da3bb734d93b565afa5d614f5cf630f38513c3578ed2e6	db539f70fce6c2398ce3c80364538189cb25f12dd9880f7842453c9141b40c86
SI	20230720	E5	554	436005	436005	0	63188	82800	0.763140	3788819	7ca7d06d8ab49365d1ce13a76ac18b83a9a7c639e78ea972c2c92a6918f62f95	e9c601a0392a984e31d4552aa89744f5d1a32c8dfe2d2aa8781749fb3ffe241f
SI	20230721	E5	360	328790	328790	0	53464	82800	0.645700	2857597	31a93fb581b1b6c02798ad1688d72672526d676f9d63bcf4d8848480dfd43e4c	0bb51f6615b1ce5bbddacdac874bf426aaadcbe73eea7826be928b7dbc4a06d2
SI	20230724	E5	504	363848	363848	0	60008	82800	0.724734	3190498	41a24a20fb144d8e39ce82c8381aee392850c5d303dc87c4d7450fac227cb609	38eb6da8c5692359603359fb3f1a97c977bf6655f56962d99df7193dcf143a85
SI	20230725	E5	474	326531	326531	0	65649	82800	0.792862	2875940	d6845c275a5d6a5895c94c97b2fc7cc5e5ca508a85f623ac7f281a72a2d87583	73975747f7fe04750c05af482740bcbe5ab76d4be971d47c461eb692f63c0758
SI	20230726	E5	572	539462	539462	0	57701	82800	0.696872	4601510	c2d848a3d703efb568a6eb2a443c353a908eb8b5b7ee3f4318dc383b2dd2e1a3	f074eb5636b505d3bdacbabca7957be9ea9fef0e898f456329fbec32b3c50f17
SI	20230727	E5	608	681812	681812	1	63206	82800	0.763357	5858792	afea1a26edb2a6374009ca3e2a4fdd5f3e97cb70cd6ecc9c7a083f7c23dd5f01	2075bb0ab00f1ac70fc898e775e215233084f3bbdd543ef1de354e03ddb39fe5
SI	20230728	E5	339	404653	404653	0	58882	82800	0.711135	3516840	ce132ecf9381c932bbafdadc458ec928ae6edf7583650f3f6a5bcf5c757bda2a	aa21159936cd58ed0a4eb30bcefb7ca76cea1d89f7086f7cc635c34dcadcf6e4
SI	20230731	E5	380	315902	315902	0	56601	82800	0.683587	2765305	beed0b1eaa180b0c83ef1969a973348ac82ac7ccab379b33489f6b0ca2784832	8d4c370dd7c23ebef27d858da451bab77c86bd97c7036ca2c148c8299a09d854
SI	20230801	E5	371	434439	434439	0	47667	82800	0.575688	3720382	58a152dfc1e53000fec0c234797c38785a6cdac03d88d1e3ff096c87ba493ce5	1c44fb769e14e389386406dd69945853d231ea599aa7a5c4eabfb5c32c12df67
SI	20230802	E5	406	529945	529945	1	55586	82800	0.671329	4514627	50e938668fc323d3c95877778997d5b0637f14b4594d01c9a1a225a8e47010d7	5b663ef79f2bdbb12619cb26e55dc1dcd4d2bf8c58659f5582f22e1699158c2f
SI	20230803	E5	475	465464	465464	0	55233	82800	0.667065	4005756	d455d4ecbf882e5b52ab67f6d687d558dcb340d79fbee910427b78194570ea22	e4b61e04cd6bbaccb1fb9b388b405cce6fe3e981d8fb803b3af33cdcd5c03c7d
SI	20230804	E5	453	545291	545291	0	50248	82800	0.606860	4616192	5d5bea9d999864cd2e3ad9834c48ba99a077e10f4b66ce0012a7f82913761e15	137a0fc48e5260f609099f65f10f772500444f0720ca1b0c44a79e56f0ba7879
SI	20230807	E5	206	276455	276455	0	46895	82800	0.566365	2391010	c7921d2fe38c3a24db8397d84c11e7277cfb0497031a83e8bb396506ea93d9c3	d52bda904e9aaa5f114fe7cf4aa29f505ee2b58c3cc0b9a1ae1a9aabf534f4f6
SI	20230808	E5	334	455458	455458	0	51289	82800	0.619432	3876547	ef766524a8e7f7caa42da3fdffd242de9c1425fa38ca8fc5fc5db81c1fe4c07a	f65f52deb090de3f2d511a2b1c92ea973658ab362ad30e84d2ccc5c72ae5d612
